시군명,기준년월,월별충전액,월별사용액,인센티브율(%)
용인시,2023-10,40087000000.0,36191000000.0,7
용인시,2023-11,34738000000.0,33253000000.0,7
용인시,2023-12,40966000000.0,35786000000.0,7
의왕시,2023-01,3332000000.0,3827000000.0,10
의왕시,2023-02,2369000000.0,4150000000.0,10
의왕시,2023-03,2677000000.0,2862000000.0,7
의왕시,2023-04,2614000000.0,2656000000.0,7
의왕시,2023-05,2459000000.0,2368000000.0,7
의왕시,2023-06,2836000000.0,2652000000.0,7
의왕시,2023-07,3048000000.0,2749000000.0,7
의왕시,2023-08,2282000000.0,2588000000.0,7
의왕시,2023-09,4133000000.0,2892000000.0,10
의왕시,2023-10,4133000000.0,3461000000.0,7
의왕시,2023-11,3596000000.0,3479000000.0,7
의왕시,2023-12,3912000000.0,3807000000.0,7
의정부시,2023-01,10624000000.0,10107000000.0,10
의정부시,2023-02,7310000000.0,8164000000.0,10
의정부시,2023-03,9015000000.0,9102000000.0,7
의정부시,2023-04,9326000000.0,9161000000.0,7
의정부시,2023-05,8691000000.0,9170000000.0,7
의정부시,2023-06,7432000000.0,8021000000.0,7
의정부시,2023-07,6116000000.0,6635000000.0,7
의정부시,2023-08,5015000000.0,5530000000.0,7
의정부시,2023-09,5302000000.0,4761000000.0,10
의정부시,2023-10,5411000000.0,5157000000.0,7
의정부시,2023-11,4973000000.0,5078000000.0,7
의정부시,2023-12,5659000000.0,5258000000.0,7
이천시,2023-01,13135000000.0,11074000000.0,10
이천시,2023-02,7190000000.0,7470000000.0,10
이천시,2023-03,8705000000.0,9719000000.0,7
이천시,2023-04,17978000000.0,13638000000.0,7
이천시,2023-05,9489000000.0,12823000000.0,7
이천시,2023-06,8189000000.0,10535000000.0,7
이천시,2023-07,15279000000.0,11503000000.0,7
이천시,2023-08,9896000000.0,10260000000.0,7
이천시,2023-09,17842000000.0,11622000000.0,10
이천시,2023-10,9393000000.0,10149000000.0,7
이천시,2023-11,9371000000.0,9493000000.0,7
이천시,2023-12,18373000000.0,11385000000.0,7
파주시,2023-01,17103000000.0,13137000000.0,10
파주시,2023-02,15136000000.0,13045000000.0,10
파주시,2023-03,51103000000.0,37378000000.0,7
파주시,2023-04,18663000000.0,26488000000.0,7
파주시,2023-05,20779000000.0,24164000000.0,7
파주시,2023-06,16090000000.0,19138000000.0,7
파주시,2023-07,12992000000.0,14980000000.0,7
파주시,2023-08,15312000000.0,12979000000.0,7
파주시,2023-09,11748000000.0,14158000000.0,10
파주시,2023-10,12644000000.0,12978000000.0,7
파주시,2023-11,11744000000.0,11557000000.0,7
파주시,2023-12,13032000000.0,11814000000.0,7
평택시,2023-01,15485000000.0,15832000000.0,10
평택시,2023-02,16356000000.0,13678000000.0,10
평택시,2023-03,14472000000.0,15497000000.0,7
평택시,2023-04,25998000000.0,26900000000.0,7
평택시,2023-05,17996000000.0,22458000000.0,7
평택시,2023-06,13461000000.0,16769000000.0,7
평택시,2023-07,12871000000.0,13916000000.0,7
평택시,2023-08,11391000000.0,12530000000.0,7
평택시,2023-09,20494000000.0,16656000000.0,10
평택시,2023-10,15078000000.0,15983000000.0,7
평택시,2023-11,14060000000.0,14993000000.0,7
평택시,2023-12,18357000000.0,14681000000.0,7
포천시,2023-01,2739000000.0,3018000000.0,10
포천시,2023-02,3094000000.0,2912000000.0,10
포천시,2023-03,2920000000.0,3273000000.0,7
포천시,2023-04,3305000000.0,3123000000.0,7
포천시,2023-05,4489000000.0,2418000000.0,7
포천시,2023-06,2150000000.0,2135000000.0,7
포천시,2023-07,2252000000.0,1980000000.0,7
포천시,2023-08,4172000000.0,1802000000.0,7
포천시,2023-09,2832000000.0,1978000000.0,10
포천시,2023-10,2761000000.0,2337000000.0,7
포천시,2023-11,2611000000.0,2322000000.0,7
포천시,2023-12,5334000000.0,2330000000.0,7
하남시,2023-01,14806000000.0,12889000000.0,10
하남시,2023-02,10200000000.0,19231000000.0,10
하남시,2023-03,10882000000.0,11829000000.0,7
하남시,2023-04,10580000000.0,11139000000.0,7
하남시,2023-05,10844000000.0,11053000000.0,7
하남시,2023-06,9574000000.0,10118000000.0,7
하남시,2023-07,10231000000.0,9659000000.0,7
하남시,2023-08,9442000000.0,8931000000.0,7
하남시,2023-09,12991000000.0,11833000000.0,10
하남시,2023-10,12682000000.0,11979000000.0,7
하남시,2023-11,14647000000.0,13667000000.0,7
하남시,2023-12,14814000000.0,13838000000.0,7
화성시,2023-01,29534000000.0,35112000000.0,10
화성시,2023-02,30162000000.0,33325000000.0,10
화성시,2023-03,35906000000.0,36982000000.0,7
화성시,2023-04,35557000000.0,35525000000.0,7
화성시,2023-05,35058000000.0,37413000000.0,7
화성시,2023-06,36797000000.0,36269000000.0,7
화성시,2023-07,36869000000.0,36480000000.0,7
화성시,2023-08,34116000000.0,35008000000.0,7
화성시,2023-09,40559000000.0,36188000000.0,10
화성시,2023-10,37117000000.0,38199000000.0,7
화성시,2023-11,34953000000.0,32898000000.0,7
화성시,2023-12,17891000000.0,24971000000.0,7
가평군,2025-12,2380000000.0,2635000000.0,7
가평군,2025-11,3026000000.0,3225000000.0,7
가평군,2025-10,2555000000.0,3290000000.0,7
가평군,2025-09,6664000000.0,4224000000.0,10
가평군,2025-08,2927000000.0,2758000000.0,7
가평군,2025-07,3131000000.0,2793000000.0,7
가평군,2025-06,3035000000.0,2942000000.0,7
가평군,2025-05,3141000000.0,3109000000.0,7
가평군,2025-04,3063000000.0,3038000000.0,7
가평군,2025-03,3002000000.0,3008000000.0,7
가평군,2025-02,2655000000.0,2614000000.0,10
가평군,2025-01,2717000000.0,2638000000.0,10
가평군,2024-12,2796000000.0,3324000000.0,7
가평군,2024-11,2785000000.0,2511000000.0,7
가평군,2024-10,2667000000.0,2962000000.0,7
가평군,2024-09,2628000000.0,1780000000.0,10
가평군,2024-08,2634000000.0,1900000000.0,7
가평군,2024-07,2470000000.0,2204000000.0,7
가평군,2024-06,2364000000.0,1311000000.0,7
가평군,2024-05,2520000000.0,1529000000.0,7
가평군,2024-04,2448000000.0,1386000000.0,7
가평군,2024-03,2344000000.0,1367000000.0,7
가평군,2024-02,2178000000.0,602000000.0,10
가평군,2024-01,2154000000.0,1667000000.0,10
고양시,2025-12,9758000000.0,9530000000.0,7
고양시,2025-11,9055000000.0,8895000000.0,7
고양시,2025-10,6986000000.0,6924000000.0,7
고양시,2025-09,6407000000.0,6090000000.0,10
고양시,2025-08,8481000000.0,7095000000.0,7
고양시,2025-07,9653000000.0,3106000000.0,7
고양시,2025-06,399000000.0,1067000000.0,7
고양시,2025-05,446000000.0,1355000000.0,7
고양시,2025-04,587000000.0,1776000000.0,7
고양시,2025-03,647000000.0,2600000000.0,7
고양시,2025-02,745000000.0,3502000000.0,10
고양시,2025-01,901000000.0,6403000000.0,10
고양시,2024-12,11381000000.0,12555000000.0,7
고양시,2024-11,13886000000.0,12311000000.0,7
고양시,2024-10,10485000000.0,11758000000.0,7
고양시,2024-09,16462000000.0,11277000000.0,10
고양시,2024-08,10091000000.0,9543000000.0,7
고양시,2024-07,10110000000.0,8808000000.0,7
고양시,2024-06,10296000000.0,7635000000.0,7
고양시,2024-05,7843000000.0,3789000000.0,7
고양시,2024-04,654000000.0,819000000.0,7
고양시,2024-03,727000000.0,2498000000.0,7
고양시,2024-02,864000000.0,3472000000.0,10
고양시,2024-01,1264000000.0,6727000000.0,10
과천시,2025-12,7457000000.0,6454000000.0,7
과천시,2025-11,6903000000.0,6962000000.0,7
과천시,2025-10,6458000000.0,4932000000.0,7
과천시,2025-09,5628000000.0,4541000000.0,10
과천시,2025-08,3298000000.0,3718000000.0,7
과천시,2025-07,5369000000.0,4282000000.0,7
과천시,2025-06,2637000000.0,3848000000.0,7
과천시,2025-05,3003000000.0,4405000000.0,7
과천시,2025-04,4107000000.0,4529000000.0,7
과천시,2025-03,3939000000.0,4924000000.0,7
과천시,2025-02,3597000000.0,4641000000.0,10
과천시,2025-01,9788000000.0,4814000000.0,10
과천시,2024-12,3411000000.0,5521000000.0,7
과천시,2024-11,3199000000.0,3813000000.0,7
과천시,2024-10,2868000000.0,4058000000.0,7
과천시,2024-09,8639000000.0,4072000000.0,10
과천시,2024-08,3622000000.0,3416000000.0,7
과천시,2024-07,3870000000.0,3281000000.0,7
과천시,2024-06,4650000000.0,2075000000.0,7
과천시,2024-05,2814000000.0,2536000000.0,7
과천시,2024-04,2662000000.0,2562000000.0,7
과천시,2024-03,2529000000.0,2714000000.0,7
과천시,2024-02,5721000000.0,2611000000.0,10
과천시,2024-01,2502000000.0,977000000.0,10
광명시,2025-12,40211000000.0,30474000000.0,7
광명시,2025-11,51036000000.0,31246000000.0,7
광명시,2025-10,24919000000.0,24813000000.0,7
광명시,2025-09,20625000000.0,19364000000.0,10
광명시,2025-08,16566000000.0,15665000000.0,7
광명시,2025-07,22800000000.0,16410000000.0,7
광명시,2025-06,13357000000.0,14338000000.0,7
광명시,2025-05,13062000000.0,14812000000.0,7
광명시,2025-04,12763000000.0,14992000000.0,7
광명시,2025-03,12221000000.0,15066000000.0,7
광명시,2025-02,11126000000.0,10465000000.0,10
광명시,2025-01,25873000000.0,10754000000.0,10
광명시,2024-12,4310000000.0,8798000000.0,7
광명시,2024-11,10570000000.0,11885000000.0,7
광명시,2024-10,9884000000.0,12920000000.0,7
광명시,2024-09,17060000000.0,13734000000.0,10
광명시,2024-08,11553000000.0,12484000000.0,7
광명시,2024-07,11216000000.0,12383000000.0,7
광명시,2024-06,10585000000.0,12567000000.0,7
광명시,2024-05,17966000000.0,14094000000.0,7
광명시,2024-04,11772000000.0,11748000000.0,7
광명시,2024-03,9935000000.0,11374000000.0,7
광명시,2024-02,16097000000.0,11139000000.0,10
광명시,2024-01,11604000000.0,8169000000.0,10
광주시,2025-12,6912000000.0,8862000000.0,7
광주시,2025-11,7152000000.0,10569000000.0,7
광주시,2025-10,15467000000.0,11510000000.0,7
광주시,2025-09,17287000000.0,11434000000.0,10
광주시,2025-08,8562000000.0,8694000000.0,7
광주시,2025-07,11617000000.0,9547000000.0,7
광주시,2025-06,9338000000.0,9668000000.0,7
광주시,2025-05,9553000000.0,10190000000.0,7
광주시,2025-04,9323000000.0,9985000000.0,7
광주시,2025-03,9558000000.0,11172000000.0,7
광주시,2025-02,7801000000.0,10544000000.0,10
광주시,2025-01,17196000000.0,10465000000.0,10
광주시,2024-12,9332000000.0,16964000000.0,7
광주시,2024-11,9284000000.0,10557000000.0,7
광주시,2024-10,8614000000.0,11757000000.0,7
광주시,2024-09,15753000000.0,11701000000.0,10
광주시,2024-08,9958000000.0,11102000000.0,7
광주시,2024-07,10141000000.0,11320000000.0,7
광주시,2024-06,10868000000.0,9388000000.0,7
광주시,2024-05,9350000000.0,9607000000.0,7
광주시,2024-04,9468000000.0,10000000000.0,7
광주시,2024-03,8083000000.0,10491000000.0,7
광주시,2024-02,16471000000.0,10987000000.0,10
광주시,2024-01,8153000000.0,9089000000.0,10
구리시,2025-12,9084000000.0,10479000000.0,7
구리시,2025-11,10902000000.0,10891000000.0,7
구리시,2025-10,9773000000.0,9149000000.0,7
구리시,2025-09,10216000000.0,9012000000.0,10
구리시,2025-08,11141000000.0,7570000000.0,7
구리시,2025-07,5646000000.0,7155000000.0,7
구리시,2025-06,4478000000.0,8047000000.0,7
구리시,2025-05,16436000000.0,9279000000.0,7
구리시,2025-04,5601000000.0,7075000000.0,7
구리시,2025-03,5796000000.0,7963000000.0,7
구리시,2025-02,4306000000.0,7778000000.0,10
구리시,2025-01,15703000000.0,8373000000.0,10
구리시,2024-12,5952000000.0,7251000000.0,7
구리시,2024-11,5555000000.0,7423000000.0,7
구리시,2024-10,4497000000.0,8080000000.0,7
구리시,2024-09,15385000000.0,8418000000.0,10
구리시,2024-08,5632000000.0,7149000000.0,7
구리시,2024-07,5576000000.0,7529000000.0,7
구리시,2024-06,4460000000.0,7695000000.0,7
구리시,2024-05,14114000000.0,8826000000.0,7
구리시,2024-04,4992000000.0,7202000000.0,7
구리시,2024-03,4510000000.0,8014000000.0,7
구리시,2024-02,15556000000.0,8354000000.0,10
구리시,2024-01,5259000000.0,6826000000.0,10
군포시,2025-12,10428000000.0,10252000000.0,7
군포시,2025-11,10378000000.0,10265000000.0,7
군포시,2025-10,8813000000.0,7881000000.0,7
군포시,2025-09,10592000000.0,7837000000.0,10
군포시,2025-08,5566000000.0,6429000000.0,7
군포시,2025-07,9192000000.0,7614000000.0,7
군포시,2025-06,6104000000.0,7251000000.0,7
군포시,2025-05,6222000000.0,7925000000.0,7
군포시,2025-04,8789000000.0,8225000000.0,7
군포시,2025-03,8830000000.0,8562000000.0,7
군포시,2025-02,8885000000.0,7442000000.0,10
군포시,2025-01,9333000000.0,7303000000.0,10
군포시,2024-12,6945000000.0,7938000000.0,7
군포시,2024-11,6617000000.0,7694000000.0,7
군포시,2024-10,6176000000.0,8202000000.0,7
군포시,2024-09,12840000000.0,8236000000.0,10
군포시,2024-08,6952000000.0,7464000000.0,7
군포시,2024-07,7318000000.0,6970000000.0,7
군포시,2024-06,8260000000.0,7065000000.0,7
군포시,2024-05,6344000000.0,7394000000.0,7
군포시,2024-04,6203000000.0,7706000000.0,7
군포시,2024-03,5837000000.0,8231000000.0,7
군포시,2024-02,14017000000.0,8242000000.0,10
군포시,2024-01,5906000000.0,6023000000.0,10
김포시,2025-12,13778000000.0,13610000000.0,7
김포시,2025-11,13708000000.0,13128000000.0,7
김포시,2025-10,13347000000.0,10365000000.0,7
김포시,2025-09,10261000000.0,9761000000.0,10
김포시,2025-08,8998000000.0,8592000000.0,7
김포시,2025-07,11622000000.0,9552000000.0,7
김포시,2025-06,8707000000.0,8721000000.0,7
김포시,2025-05,8762000000.0,9034000000.0,7
김포시,2025-04,8807000000.0,8970000000.0,7
김포시,2025-03,8854000000.0,9673000000.0,7
김포시,2025-02,8711000000.0,9182000000.0,10
김포시,2025-01,10647000000.0,9847000000.0,10
김포시,2024-12,10499000000.0,10766000000.0,7
김포시,2024-11,10383000000.0,11179000000.0,7
김포시,2024-10,11140000000.0,11485000000.0,7
김포시,2024-09,8838000000.0,9755000000.0,10
김포시,2024-08,10750000000.0,12105000000.0,7
김포시,2024-07,11207000000.0,12685000000.0,7
김포시,2024-06,12229000000.0,11928000000.0,7
김포시,2024-05,9791000000.0,10740000000.0,7
김포시,2024-04,9724000000.0,10853000000.0,7
김포시,2024-03,9665000000.0,12137000000.0,7
김포시,2024-02,15151000000.0,11700000000.0,10
김포시,2024-01,9686000000.0,10909000000.0,10
남양주시,2025-12,25985000000.0,26842000000.0,7
남양주시,2025-11,25512000000.0,27742000000.0,7
남양주시,2025-10,30367000000.0,24385000000.0,7
남양주시,2025-09,22139000000.0,22771000000.0,10
남양주시,2025-08,20618000000.0,19786000000.0,7
남양주시,2025-07,22065000000.0,21661000000.0,7
남양주시,2025-06,23550000000.0,23818000000.0,7
남양주시,2025-05,22889000000.0,24788000000.0,7
남양주시,2025-04,21749000000.0,25049000000.0,7
남양주시,2025-03,28930000000.0,28573000000.0,7
남양주시,2025-02,26743000000.0,25007000000.0,10
남양주시,2025-01,30711000000.0,24129000000.0,10
남양주시,2024-12,20736000000.0,20997000000.0,7
남양주시,2024-11,19856000000.0,20414000000.0,7
남양주시,2024-10,19186000000.0,21911000000.0,7
남양주시,2024-09,28401000000.0,22917000000.0,10
남양주시,2024-08,20252000000.0,20521000000.0,7
남양주시,2024-07,20014000000.0,20073000000.0,7
남양주시,2024-06,19807000000.0,19837000000.0,7
남양주시,2024-05,20179000000.0,20879000000.0,7
남양주시,2024-04,19473000000.0,20502000000.0,7
남양주시,2024-03,19096000000.0,21738000000.0,7
남양주시,2024-02,26797000000.0,21272000000.0,10
남양주시,2024-01,18927000000.0,18978000000.0,10
동두천시,2025-12,2368000000.0,2226000000.0,7
동두천시,2025-11,2109000000.0,2139000000.0,7
동두천시,2025-10,2447000000.0,1930000000.0,7
동두천시,2025-09,2446000000.0,1720000000.0,10
동두천시,2025-08,1374000000.0,1364000000.0,7
동두천시,2025-07,1625000000.0,1508000000.0,7
동두천시,2025-06,1449000000.0,1518000000.0,7
동두천시,2025-05,1563000000.0,1664000000.0,7
동두천시,2025-04,1485000000.0,1640000000.0,7
동두천시,2025-03,1508000000.0,1814000000.0,7
동두천시,2025-02,1141000000.0,1691000000.0,10
동두천시,2025-01,2261000000.0,1989000000.0,10
동두천시,2024-12,1950000000.0,2709000000.0,7
동두천시,2024-11,1843000000.0,1809000000.0,7
동두천시,2024-10,1614000000.0,1955000000.0,7
동두천시,2024-09,3208000000.0,1918000000.0,10
동두천시,2024-08,1476000000.0,1480000000.0,7
동두천시,2024-07,1554000000.0,997000000.0,7
동두천시,2024-06,1456000000.0,1177000000.0,7
동두천시,2024-05,2285000000.0,1891000000.0,7
동두천시,2024-04,1284000000.0,1657000000.0,7
동두천시,2024-03,1135000000.0,1608000000.0,7
동두천시,2024-02,2974000000.0,1543000000.0,10
동두천시,2024-01,1160000000.0,701000000.0,10
부천시,2025-12,35481000000.0,31984000000.0,7
부천시,2025-11,31655000000.0,32178000000.0,7
부천시,2025-10,31553000000.0,27356000000.0,7
부천시,2025-09,44860000000.0,25080000000.0,10
부천시,2025-08,18158000000.0,16794000000.0,7
부천시,2025-07,26147000000.0,16483000000.0,7
부천시,2025-06,14276000000.0,11871000000.0,7
부천시,2025-05,8145000000.0,9726000000.0,7
부천시,2025-04,10999000000.0,12814000000.0,7
부천시,2025-03,13830000000.0,15055000000.0,7
부천시,2025-02,12663000000.0,14063000000.0,10
부천시,2025-01,22025000000.0,15592000000.0,10
부천시,2024-12,3606000000.0,8444000000.0,7
부천시,2024-11,14849000000.0,17249000000.0,7
부천시,2024-10,15308000000.0,19390000000.0,7
부천시,2024-09,26456000000.0,20880000000.0,10
부천시,2024-08,18689000000.0,19609000000.0,7
부천시,2024-07,19628000000.0,19602000000.0,7
부천시,2024-06,21537000000.0,19083000000.0,7
부천시,2024-05,16540000000.0,18050000000.0,7
부천시,2024-04,15782000000.0,18216000000.0,7
부천시,2024-03,15041000000.0,20112000000.0,7
부천시,2024-02,26168000000.0,21666000000.0,10
부천시,2024-01,12573000000.0,20301000000.0,10
성남시,2025-12,28010000000.0,41423000000.0,7
성남시,2025-11,17742000000.0,40310000000.0,7
성남시,2025-10,69203000000.0,46601000000.0,7
성남시,2025-09,16590000000.0,36470000000.0,10
성남시,2025-08,11766000000.0,39450000000.0,7
성남시,2025-07,10440000000.0,51876000000.0,7
성남시,2025-06,100270000000.0,65330000000.0,7
성남시,2025-05,88236000000.0,62579000000.0,7
성남시,2025-04,58222000000.0,50398000000.0,7
성남시,2025-03,61578000000.0,47463000000.0,7
성남시,2025-02,58185000000.0,40831000000.0,10
성남시,2025-01,88730000000.0,31053000000.0,10
성남시,2024-12,17081000000.0,15385000000.0,7
성남시,2024-11,10041000000.0,12741000000.0,7
성남시,2024-10,10041000000.0,14645000000.0,7
성남시,2024-09,30108000000.0,16836000000.0,10
성남시,2024-08,10048000000.0,12297000000.0,7
성남시,2024-07,10029000000.0,13111000000.0,7
성남시,2024-06,10041000000.0,14799000000.0,7
성남시,2024-05,16095000000.0,20175000000.0,7
성남시,2024-04,15514000000.0,20293000000.0,7
성남시,2024-03,15763000000.0,22430000000.0,7
성남시,2024-02,40021000000.0,23002000000.0,10
성남시,2024-01,15329000000.0,18830000000.0,10
수원시,2025-12,29849000000.0,40562000000.0,7
수원시,2025-11,30735000000.0,49907000000.0,7
수원시,2025-10,91717000000.0,50585000000.0,7
수원시,2025-09,24073000000.0,38371000000.0,10
수원시,2025-08,69525000000.0,51767000000.0,7
수원시,2025-07,23281000000.0,22717000000.0,7
수원시,2025-06,20865000000.0,22067000000.0,7
수원시,2025-05,21070000000.0,24396000000.0,7
수원시,2025-04,20210000000.0,25765000000.0,7
수원시,2025-03,20001000000.0,29868000000.0,7
수원시,2025-02,21527000000.0,35374000000.0,10
수원시,2025-01,95743000000.0,33781000000.0,10
수원시,2024-12,19491000000.0,23415000000.0,7
수원시,2024-11,20887000000.0,23538000000.0,7
수원시,2024-10,18469000000.0,26037000000.0,7
수원시,2024-09,38117000000.0,30375000000.0,10
수원시,2024-08,24711000000.0,25737000000.0,7
수원시,2024-07,26141000000.0,25390000000.0,7
수원시,2024-06,30226000000.0,24396000000.0,7
수원시,2024-05,19288000000.0,22336000000.0,7
수원시,2024-04,19769000000.0,23026000000.0,7
수원시,2024-03,18634000000.0,22787000000.0,7
수원시,2024-02,38781000000.0,23661000000.0,10
수원시,2024-01,18840000000.0,22427000000.0,10
시흥시,2025-12,22405000000.0,21651000000.0,7
시흥시,2025-11,23270000000.0,24078000000.0,7
시흥시,2025-10,23016000000.0,21911000000.0,7
시흥시,2025-09,29125000000.0,21211000000.0,10
시흥시,2025-08,15358000000.0,19232000000.0,7
시흥시,2025-07,31061000000.0,21934000000.0,7
시흥시,2025-06,17055000000.0,17436000000.0,7
시흥시,2025-05,17289000000.0,18173000000.0,7
시흥시,2025-04,16958000000.0,17940000000.0,7
시흥시,2025-03,17134000000.0,19071000000.0,7
시흥시,2025-02,15509000000.0,18232000000.0,10
시흥시,2025-01,31470000000.0,18488000000.0,10
시흥시,2024-12,3824000000.0,9691000000.0,7
시흥시,2024-11,18675000000.0,18120000000.0,7
시흥시,2024-10,17610000000.0,37968000000.0,7
시흥시,2024-09,23251000000.0,20192000000.0,10
시흥시,2024-08,18699000000.0,18622000000.0,7
시흥시,2024-07,19092000000.0,17595000000.0,7
시흥시,2024-06,21165000000.0,19809000000.0,7
시흥시,2024-05,18359000000.0,19527000000.0,7
시흥시,2024-04,18079000000.0,19272000000.0,7
시흥시,2024-03,17840000000.0,20625000000.0,7
시흥시,2024-02,24554000000.0,20456000000.0,10
시흥시,2024-01,16121000000.0,17699000000.0,10
안산시,2025-12,29156000000.0,28909000000.0,7
안산시,2025-11,27969000000.0,27948000000.0,7
안산시,2025-10,29672000000.0,27896000000.0,7
안산시,2025-09,22279000000.0,22380000000.0,10
안산시,2025-08,22066000000.0,19926000000.0,7
안산시,2025-07,21565000000.0,17002000000.0,7
안산시,2025-06,17419000000.0,17301000000.0,7
안산시,2025-05,17146000000.0,17822000000.0,7
안산시,2025-04,16895000000.0,17257000000.0,7
안산시,2025-03,16814000000.0,17616000000.0,7
안산시,2025-02,16257000000.0,15615000000.0,10
안산시,2025-01,19197000000.0,15946000000.0,10
안산시,2024-12,18807000000.0,15158000000.0,7
안산시,2024-11,11150000000.0,12185000000.0,7
안산시,2024-10,10481000000.0,13542000000.0,7
안산시,2024-09,19750000000.0,13839000000.0,10
안산시,2024-08,11265000000.0,12020000000.0,7
안산시,2024-07,11473000000.0,12033000000.0,7
안산시,2024-06,11734000000.0,11216000000.0,7
안산시,2024-05,13009000000.0,12907000000.0,7
안산시,2024-04,10657000000.0,12554000000.0,7
안산시,2024-03,10155000000.0,13995000000.0,7
안산시,2024-02,20029000000.0,14433000000.0,10
안산시,2024-01,10193000000.0,13194000000.0,10
안성시,2025-12,4186000000.0,5343000000.0,7
안성시,2025-11,5276000000.0,7365000000.0,7
안성시,2025-10,9130000000.0,7693000000.0,7
안성시,2025-09,10156000000.0,6858000000.0,10
안성시,2025-08,4764000000.0,5208000000.0,7
안성시,2025-07,7182000000.0,5186000000.0,7
안성시,2025-06,4100000000.0,4439000000.0,7
안성시,2025-05,4170000000.0,5089000000.0,7
안성시,2025-04,4161000000.0,5567000000.0,7
안성시,2025-03,3969000000.0,6062000000.0,7
안성시,2025-02,6132000000.0,6073000000.0,10
안성시,2025-01,11450000000.0,6775000000.0,10
안성시,2024-12,4782000000.0,5366000000.0,7
안성시,2024-11,4117000000.0,5112000000.0,7
안성시,2024-10,3534000000.0,6626000000.0,7
안성시,2024-09,8918000000.0,5797000000.0,10
안성시,2024-08,4431000000.0,5066000000.0,7
안성시,2024-07,4533000000.0,4761000000.0,7
안성시,2024-06,4860000000.0,6557000000.0,7
안성시,2024-05,4149000000.0,5032000000.0,7
안성시,2024-04,3966000000.0,5011000000.0,7
안성시,2024-03,3741000000.0,5509000000.0,7
안성시,2024-02,6405000000.0,5216000000.0,10
안성시,2024-01,3608000000.0,3877000000.0,10
안양시,2025-12,23771000000.0,24033000000.0,7
안양시,2025-11,24882000000.0,23735000000.0,7
안양시,2025-10,24510000000.0,18392000000.0,7
안양시,2025-09,22309000000.0,16479000000.0,10
안양시,2025-08,14471000000.0,11965000000.0,7
안양시,2025-07,14706000000.0,11750000000.0,7
안양시,2025-06,7809000000.0,10236000000.0,7
안양시,2025-05,7434000000.0,12182000000.0,7
안양시,2025-04,16369000000.0,16641000000.0,7
안양시,2025-03,16996000000.0,14539000000.0,7
안양시,2025-02,16943000000.0,13713000000.0,10
안양시,2025-01,18547000000.0,10504000000.0,10
안양시,2024-12,8246000000.0,8742000000.0,7
안양시,2024-11,8050000000.0,8727000000.0,7
안양시,2024-10,8027000000.0,9818000000.0,7
안양시,2024-09,11439000000.0,10450000000.0,10
안양시,2024-08,11537000000.0,11073000000.0,7
안양시,2024-07,11539000000.0,11981000000.0,7
안양시,2024-06,11742000000.0,10077000000.0,7
안양시,2024-05,9358000000.0,9459000000.0,7
안양시,2024-04,9543000000.0,8897000000.0,7
안양시,2024-03,6861000000.0,8810000000.0,7
안양시,2024-02,9741000000.0,8945000000.0,10
안양시,2024-01,7328000000.0,12915000000.0,10
양주시,2025-12,10988000000.0,6997000000.0,7
양주시,2025-11,5850000000.0,6150000000.0,7
양주시,2025-10,5082000000.0,5323000000.0,7
양주시,2025-09,5004000000.0,5676000000.0,10
양주시,2025-08,7745000000.0,5173000000.0,7
양주시,2025-07,6010000000.0,4871000000.0,7
양주시,2025-06,5896000000.0,4519000000.0,7
양주시,2025-05,3806000000.0,4023000000.0,7
양주시,2025-04,3819000000.0,4017000000.0,7
양주시,2025-03,3816000000.0,4277000000.0,7
양주시,2025-02,3342000000.0,3978000000.0,10
양주시,2025-01,6456000000.0,4156000000.0,10
양주시,2024-12,2242000000.0,5164000000.0,7
양주시,2024-11,2615000000.0,2684000000.0,7
양주시,2024-10,4717000000.0,5095000000.0,7
양주시,2024-09,4916000000.0,4753000000.0,10
양주시,2024-08,4583000000.0,5137000000.0,7
양주시,2024-07,4732000000.0,5705000000.0,7
양주시,2024-06,4890000000.0,4433000000.0,7
양주시,2024-05,4728000000.0,4809000000.0,7
양주시,2024-04,4102000000.0,4669000000.0,7
양주시,2024-03,4041000000.0,5071000000.0,7
양주시,2024-02,5522000000.0,4926000000.0,10
양주시,2024-01,3715000000.0,5375000000.0,10
양평군,2025-12,4289000000.0,4458000000.0,7
양평군,2025-11,4255000000.0,4741000000.0,7
양평군,2025-10,5194000000.0,4402000000.0,7
양평군,2025-09,3754000000.0,3912000000.0,10
양평군,2025-08,3446000000.0,3418000000.0,7
양평군,2025-07,3570000000.0,3482000000.0,7
양평군,2025-06,3831000000.0,3922000000.0,7
양평군,2025-05,3869000000.0,4209000000.0,7
양평군,2025-04,3742000000.0,4219000000.0,7
양평군,2025-03,3482000000.0,4661000000.0,7
양평군,2025-02,5077000000.0,4415000000.0,10
양평군,2025-01,5802000000.0,3716000000.0,10
양평군,2024-12,3261000000.0,4101000000.0,7
양평군,2024-11,3232000000.0,3082000000.0,7
양평군,2024-10,3051000000.0,3457000000.0,7
양평군,2024-09,5125000000.0,4091000000.0,10
양평군,2024-08,3148000000.0,4125000000.0,7
양평군,2024-07,3610000000.0,5329000000.0,7
양평군,2024-06,5624000000.0,6617000000.0,7
양평군,2024-05,6086000000.0,6712000000.0,7
양평군,2024-04,6128000000.0,5803000000.0,7
양평군,2024-03,4726000000.0,4854000000.0,7
양평군,2024-02,5969000000.0,5759000000.0,10
양평군,2024-01,4617000000.0,6246000000.0,10
