법정동코드,번,지,사용년월,사용량(KWh)
25621,0893,0044,202504,3799
25621,0893,0044,202505,2617
25621,0893,0044,202506,2351
25621,0893,0044,202507,2384
25621,0893,0044,202508,2326
25621,0893,0044,202509,2309
25621,0893,0044,202510,2146
25621,0893,0044,202511,2531
25621,0893,0065,202501,3117
25621,0893,0065,202502,2276
25621,0893,0065,202503,3288
25621,0893,0065,202504,2324
25621,0893,0065,202505,1419
25621,0893,0065,202506,901
25621,0893,0065,202507,652
25621,0893,0065,202508,337
25621,0893,0065,202509,279
25621,0893,0065,202510,292
25621,0893,0065,202511,781
25621,0893,0067,202501,7329
25621,0893,0067,202502,5508
25621,0893,0067,202503,7886
25621,0893,0067,202504,7124
25621,0893,0067,202505,6206
25621,0893,0067,202506,7041
25621,0893,0067,202507,6329
25621,0893,0067,202508,6257
25621,0893,0067,202509,7825
25621,0893,0067,202510,6413
25621,0893,0067,202511,7709
25621,0893,0077,202501,506
25621,0893,0077,202502,389
25621,0893,0077,202503,625
25621,0893,0077,202504,460
25621,0893,0077,202505,246
25621,0893,0077,202506,351
25621,0893,0077,202507,256
25621,0893,0080,202501,3035
25621,0893,0080,202502,2418
25621,0893,0080,202503,3371
25621,0893,0080,202504,3267
25621,0893,0080,202505,2862
25621,0893,0080,202506,2912
25621,0893,0080,202507,2478
25621,0893,0080,202508,1617
25621,0893,0080,202509,1796
25621,0893,0080,202510,2064
25621,0893,0080,202511,1749
25621,0893,0088,202501,5258
25621,0893,0088,202502,3432
25621,0893,0088,202503,4280
25621,0893,0088,202504,4872
25621,0893,0088,202505,4740
25621,0893,0088,202506,5205
25621,0893,0088,202507,4433
25621,0893,0088,202508,4395
25621,0893,0088,202509,3521
25621,0893,0088,202510,6763
25621,0893,0088,202511,7382
25621,0893,0094,202501,3800
25621,0893,0094,202502,3279
25621,0893,0094,202503,3855
25621,0893,0094,202504,2842
25621,0893,0094,202505,2393
25621,0893,0094,202506,3193
25621,0893,0094,202507,2350
25621,0893,0094,202508,1500
25621,0893,0094,202509,1341
25621,0893,0094,202510,1528
25621,0893,0094,202511,2146
25621,0893,0106,202501,3259
25621,0893,0106,202502,3692
25621,0893,0106,202503,5211
25621,0893,0106,202504,2689
25621,0893,0106,202505,1197
25621,0893,0106,202506,631
25621,0893,0106,202507,489
25621,0893,0106,202508,431
25621,0893,0106,202509,350
25621,0893,0106,202510,105
25621,0893,0106,202511,164
25621,0893,0107,202501,6070
25621,0893,0107,202502,5603
25621,0893,0107,202503,8665
25621,0893,0107,202504,5413
25621,0893,0107,202505,2674
25621,0893,0107,202506,1286
25621,0893,0107,202507,675
25621,0893,0107,202508,395
25621,0893,0107,202509,315
25621,0893,0107,202510,373
25621,0893,0107,202511,1236
25621,0894,0001,202501,4388
25621,0894,0001,202502,3149
25621,0894,0001,202503,4232
25621,0894,0001,202504,3986
25621,0894,0001,202505,3965
25621,0894,0001,202506,4456
25621,0894,0001,202507,5015
25621,0894,0001,202508,4570
25621,0894,0001,202509,4863
25621,0894,0001,202510,4174
25621,0894,0001,202511,4327
25621,0894,0002,202501,9470
25621,0894,0002,202502,6015
25621,0894,0002,202503,5001
25621,0894,0002,202504,8032
25621,0894,0002,202505,8142
25621,0894,0002,202506,9287
25621,0894,0002,202507,8471
25621,0894,0002,202508,8642
25621,0894,0002,202509,9213
25621,0894,0002,202510,11636
25621,0894,0002,202511,10333
25621,0894,0003,202501,2576
25621,0894,0003,202502,2488
25621,0894,0003,202503,4197
25621,0894,0003,202504,3220
25621,0894,0003,202505,2874
25621,0894,0003,202506,2947
25621,0894,0003,202507,2269
25621,0894,0003,202508,1872
25621,0894,0003,202509,1982
25621,0894,0003,202510,1982
25621,0894,0003,202511,2321
25621,0894,0004,202501,8352
25621,0894,0004,202502,6700
25621,0894,0004,202503,9384
25621,0894,0004,202504,8256
25621,0894,0004,202505,7074
25621,0894,0004,202506,7579
25621,0894,0004,202507,6679
25621,0894,0004,202508,6943
25621,0894,0004,202509,7557
25621,0894,0004,202510,6134
25621,0894,0004,202511,6473
25621,0894,0006,202501,10482
25621,0894,0006,202502,7725
25621,0894,0006,202503,10692
25621,0894,0006,202504,8492
25621,0894,0006,202505,7966
25621,0894,0006,202506,9018
25621,0894,0006,202507,7923
25621,0894,0006,202508,7071
25621,0894,0006,202509,6962
25621,0894,0006,202510,7101
25621,0894,0006,202511,8094
25621,0895,0000,202501,3152
25621,0895,0000,202502,2949
25621,0895,0000,202503,4586
25621,0895,0000,202504,3845
25621,0895,0000,202505,3028
25621,0895,0000,202506,2351
25621,0895,0000,202507,1838
25621,0895,0000,202508,1339
25621,0895,0000,202509,1575
25621,0895,0000,202510,1855
25621,0895,0000,202511,2472
25621,0895,0002,202501,2235
25621,0895,0002,202502,2241
25621,0895,0002,202503,1980
25621,0895,0002,202504,2135
25621,0895,0002,202505,2135
25621,0895,0002,202506,2561
25621,0895,0002,202507,2350
25621,0895,0002,202508,2210
25621,0895,0002,202509,2366
25621,0895,0002,202510,9853
25621,0895,0002,202511,10776
25621,0895,0003,202501,2682
25621,0895,0003,202502,2371
25621,0895,0003,202503,3984
25621,0895,0003,202504,1674
25621,0895,0003,202505,892
25621,0895,0003,202506,584
25621,0895,0003,202507,454
25621,0895,0003,202508,232
25621,0895,0003,202509,210
25621,0895,0003,202510,199
25621,0895,0003,202511,793
25621,0895,0004,202501,9270
25621,0895,0004,202502,7276
25621,0895,0004,202503,10905
25621,0895,0004,202504,5602
25621,0895,0004,202505,5479
25621,0895,0004,202506,5276
25621,0895,0004,202507,4562
25621,0895,0004,202508,3420
25621,0895,0004,202509,3557
25621,0895,0004,202510,3347
25621,0895,0004,202511,4549
25621,0895,0005,202501,13227
25621,0895,0005,202502,14825
25621,0895,0005,202503,10527
25621,0895,0005,202504,7662
25621,0895,0005,202505,3393
25621,0895,0005,202506,2775
25621,0895,0005,202507,1594
25621,0895,0005,202508,1420
25621,0895,0005,202509,1434
25621,0895,0005,202510,2018
25621,0895,0005,202511,6297
25621,0895,0007,202501,2635
25621,0895,0007,202502,2087
25621,0895,0007,202503,2783
25621,0895,0007,202504,1157
25621,0895,0007,202505,563
25621,0895,0007,202506,316
25621,0895,0007,202507,431
25621,0895,0007,202508,686
25621,0895,0007,202509,525
25621,0895,0007,202510,455
25621,0895,0007,202511,630
25621,0895,0008,202501,8847
25621,0895,0008,202502,8340
25621,0895,0008,202503,10268
25621,0895,0008,202504,7065
25621,0895,0008,202505,6323
25621,0895,0008,202506,5486
25621,0895,0008,202507,4771
25621,0895,0008,202508,4082
25621,0895,0008,202509,4305
25621,0895,0008,202510,3836
25621,0895,0008,202511,5154
25621,0895,0009,202501,2423
25621,0895,0009,202502,2135
25621,0895,0009,202503,2900
25621,0895,0009,202504,1463
25621,0895,0009,202505,809
25621,0895,0009,202506,480
25621,0895,0009,202507,291
25621,0895,0009,202508,186
25621,0895,0009,202509,163
25621,0895,0009,202510,175
25621,0895,0009,202511,257
25621,0898,0004,202501,1788
25621,0898,0004,202502,1828
25621,0898,0004,202503,1969
25621,0898,0004,202504,1451
25621,0898,0004,202505,1314
25621,0898,0004,202506,1450
25621,0898,0004,202507,977
25621,0898,0004,202508,895
25621,0898,0004,202509,886
25621,0898,0004,202510,1061
25621,0898,0004,202511,1376
25621,0898,0005,202501,7259
25621,0898,0005,202502,8492
25621,0898,0005,202503,9255
25621,0898,0005,202504,6817
25621,0898,0005,202505,5973
25621,0898,0005,202506,5358
25621,0898,0005,202507,4469
25621,0898,0005,202508,4547
25621,0898,0005,202509,5260
25621,0898,0005,202510,5574
25621,0898,0005,202511,6518
25621,0898,0006,202501,1800
25621,0898,0006,202502,2253
25621,0898,0006,202503,2652
25621,0898,0006,202504,1345
25621,0898,0006,202505,856
25621,0898,0006,202506,491
25621,0898,0006,202507,303
25621,0898,0006,202508,186
25621,0898,0006,202509,187
25621,0898,0006,202510,222
25621,0898,0006,202511,490
25621,0899,0005,202501,16952
25621,0899,0005,202502,16183
25621,0899,0005,202503,17352
25621,0899,0005,202504,16064
25621,0899,0005,202505,15825
25621,0899,0005,202506,18199
25621,0899,0005,202507,16475
25621,0899,0005,202508,15688
25621,0899,0005,202509,17538
25621,0899,0005,202510,17899
25621,0899,0005,202511,18356
25621,0900,0001,202501,12
25621,0900,0001,202504,12
25621,0900,0001,202505,35
25621,0900,0001,202506,23
25621,0900,0001,202507,12
25621,0900,0001,202511,12
25621,0900,0004,202501,3211
25621,0900,0004,202502,2784
25621,0900,0004,202503,3077
25621,0900,0004,202504,2807
25621,0900,0004,202506,479
25621,0900,0004,202507,698
25621,0900,0004,202508,209
25621,0900,0004,202509,93
25621,0900,0004,202510,105
25621,0900,0004,202511,105
25621,0903,0005,202501,8458
25621,0903,0005,202502,8988
25621,0903,0005,202503,11340
25621,0903,0005,202504,6109
25621,0903,0005,202505,1866
25621,0903,0005,202506,971
25621,0903,0005,202507,896
25621,0903,0005,202508,837
25621,0903,0005,202509,525
25621,0903,0005,202510,793
25621,0903,0005,202511,793
25621,0904,0000,202501,15105
25621,0904,0000,202502,13518
25621,0904,0000,202503,17211
25621,0904,0000,202504,7596
25621,0904,0000,202505,3742
25621,0904,0000,202506,2013
25621,0904,0000,202507,5875
25621,0904,0000,202508,13641
25621,0904,0000,202509,22121
25621,0904,0000,202510,11556
25621,0904,0000,202511,3790
25621,0907,0000,202501,1200
25621,0907,0000,202502,1003
25621,0907,0000,202503,1462
25621,0907,0000,202504,425
25621,0907,0000,202505,141
25621,0907,0000,202506,140
25621,0907,0000,202507,47
25621,0907,0000,202508,12
25621,0907,0000,202511,23
25621,0908,0001,202501,6329
25621,0908,0001,202502,5048
25621,0908,0001,202503,6684
25621,0908,0001,202504,4199
25621,0908,0001,202505,3073
25621,0908,0001,202506,2725
25621,0908,0001,202507,1826
25621,0908,0001,202508,1629
25621,0908,0001,202509,2099
25621,0908,0001,202510,1434
25621,0908,0001,202511,1831
25621,0909,0007,202501,4600
25621,0909,0007,202502,3621
25621,0909,0007,202503,3489
25621,0909,0007,202504,4187
25621,0909,0007,202505,4118
25621,0909,0007,202506,4106
25621,0909,0007,202507,2827
25621,0909,0007,202508,3466
25621,0909,0007,202509,3802
25621,0909,0007,202510,3486
25621,0909,0007,202511,4455
25621,0909,0008,202501,1812
25621,0909,0008,202502,1085
25621,0909,0008,202503,1309
25621,0909,0008,202504,861
25621,0909,0008,202505,727
25621,0909,0008,202506,737
25621,0909,0008,202507,698
25621,0909,0008,202508,454
25621,0909,0008,202509,443
25621,0909,0008,202510,315
25621,0909,0008,202511,490
25621,0912,0005,202501,2647
25621,0912,0005,202502,2335
25621,0912,0005,202503,3525
25621,0912,0005,202504,1769
25621,0912,0005,202505,1244
25621,0912,0005,202506,760
25621,0912,0005,202507,349
25621,0912,0005,202508,291
25621,0912,0005,202509,198
25621,0912,0005,202510,222
25621,0912,0005,202511,805
25621,0913,0000,202501,6176
25621,0913,0000,202502,4742
25621,0913,0000,202503,7002
25621,0913,0000,202504,5661
25621,0913,0000,202505,5795
25621,0913,0000,202506,6749
25621,0913,0000,202507,6086
25621,0913,0000,202508,6187
25621,0913,0000,202509,6903
25621,0913,0000,202510,5550
25621,0913,0000,202511,5960
25621,0913,0001,202501,15638
25621,0913,0001,202502,16536
25621,0913,0001,202503,9767
25621,0913,0001,202504,7493
25621,0913,0001,202505,5086
25621,0913,0001,202506,4884
25621,0913,0001,202507,3514
25621,0913,0001,202508,3433
25621,0913,0001,202509,3345
25621,0913,0001,202510,3767
25621,0913,0001,202511,11324
25621,0913,0002,202501,4635
25621,0913,0002,202502,3397
25621,0913,0002,202503,4668
25621,0913,0002,202504,2996
25621,0913,0002,202505,2851
25621,0913,0002,202506,2936
25621,0913,0002,202507,2804
25621,0913,0002,202508,70
25621,0913,0002,202509,2344
25621,0913,0002,202510,2647
25621,0913,0002,202511,2694
25621,0913,0004,202501,8259
25621,0913,0004,202502,6027
25621,0913,0004,202503,8688
25621,0913,0004,202504,6876
25621,0913,0004,202505,6687
25621,0913,0004,202506,6327
25621,0913,0004,202507,6376
25621,0913,0004,202508,5036
25621,0913,0004,202509,6297
25621,0913,0004,202510,5387
25621,0913,0004,202511,6006
25621,0913,0006,202501,3553
25621,0913,0006,202502,3491
25621,0913,0006,202503,4951
25621,0913,0006,202504,2536
25621,0913,0006,202505,1314
25621,0913,0006,202506,526
25621,0913,0006,202507,2571
25621,0913,0006,202508,2326
25621,0913,0006,202509,2298
25621,0913,0006,202510,4315
25621,0913,0006,202511,5015
25621,0913,0008,202501,3435
25621,0913,0008,202502,2288
25621,0913,0008,202503,4020
25621,0913,0008,202504,2418
25621,0913,0008,202505,2065
25621,0913,0008,202506,2363
25621,0913,0008,202507,2118
25621,0913,0008,202508,1756
25621,0913,0008,202509,1738
25621,0913,0008,202510,1633
25621,0913,0008,202511,1808
25621,0913,0010,202501,3270
25621,0913,0010,202502,2772
25621,0913,0010,202503,3926
25621,0913,0010,202504,2772
25621,0913,0010,202505,2769
25621,0913,0010,202506,2912
25621,0913,0010,202507,2676
25621,0913,0010,202508,3047
25621,0913,0010,202509,3464
25621,0913,0010,202510,2857
25621,0913,0010,202511,3498
25621,0916,0003,202501,4329
25621,0916,0003,202502,3586
25621,0916,0003,202503,4339
25621,0916,0003,202504,2324
25621,0916,0003,202505,1432
25621,0916,0003,202506,561
25621,0916,0003,202507,430
25621,0916,0003,202508,291
25621,0916,0003,202509,327
25621,0916,0003,202510,292
25621,0916,0003,202511,455
25621,0917,0006,202501,1247
25621,0917,0006,202502,1510
25621,0917,0006,202503,2228
25621,0917,0006,202504,1168
25621,0917,0006,202505,352
25621,0917,0006,202506,398
25621,0917,0006,202507,244
25621,0917,0006,202508,93
25621,0917,0006,202509,58
25621,0917,0006,202510,70
25621,0917,0006,202511,128
25621,0921,0011,202501,6164
25621,0921,0011,202502,5403
25621,0921,0011,202503,6612
25621,0921,0011,202504,4729
25621,0921,0011,202505,4353
25621,0921,0011,202506,5497
25621,0921,0011,202507,4887
25621,0921,0011,202508,5559
25621,0921,0011,202509,5108
25621,0921,0011,202510,3930
25621,0921,0011,202511,4257
25621,0926,0000,202501,15846
25621,0926,0000,202502,14425
25621,0926,0000,202503,19592
25621,0926,0000,202504,16276
25621,0926,0000,202505,16060
25621,0926,0000,202506,18995
25621,0926,0000,202507,16731
25621,0926,0000,202508,15328
25621,0926,0000,202509,15603
25621,0926,0000,202510,11450
25621,0926,0000,202511,8956
25621,0926,0003,202501,13623
25621,0926,0003,202502,10297
25621,0926,0003,202503,15148
25621,0926,0003,202504,9625
25621,0926,0003,202505,7789
25621,0926,0003,202506,6235
25621,0926,0003,202507,5818
25621,0926,0003,202508,5187
25621,0926,0003,202509,4408
25621,0926,0003,202510,5516
25621,0926,0003,202511,6985
25621,0928,0000,202501,2506
25621,0928,0000,202502,2536
25621,0928,0000,202503,3395
25621,0928,0000,202504,1486
25621,0928,0000,202505,1032
25621,0928,0000,202506,608
25621,0928,0000,202507,186
25621,0928,0000,202508,116
25621,0928,0000,202509,128
25621,0928,0000,202510,70
25621,0928,0000,202511,501
25621,0928,0006,202501,2012
25621,0928,0006,202502,1769
25621,0928,0006,202503,2582
25621,0928,0006,202504,1274
25621,0928,0006,202505,856
25621,0928,0006,202506,327
25621,0928,0006,202507,163
25621,0928,0006,202508,58
25621,0928,0006,202509,35
25621,0928,0006,202510,58
25621,0928,0006,202511,268
25621,0928,0007,202501,2941
25621,0928,0007,202502,2359
25621,0928,0007,202503,3195
25621,0928,0007,202504,1533
25621,0928,0007,202505,645
25621,0928,0007,202506,164
25621,0928,0007,202507,664
25621,0928,0007,202508,2152
25621,0928,0007,202509,1912
25621,0928,0007,202510,1457
25621,0928,0007,202511,1155
25621,0928,0010,202501,3435
25621,0928,0010,202502,2417
25621,0928,0010,202503,3207
25621,0928,0010,202504,1969
25621,0928,0010,202505,1771
25621,0928,0010,202506,1310
25621,0928,0010,202507,1106
25621,0928,0010,202508,815
25621,0928,0010,202509,583
25621,0928,0010,202510,548
25621,0928,0010,202511,654
25621,0932,0003,202501,1494
25621,0932,0003,202502,1215
25621,0932,0003,202503,2570
25621,0932,0003,202504,1863
25621,0932,0003,202505,1420
25621,0932,0003,202506,1369
25621,0932,0003,202507,1059
25621,0932,0003,202508,779
25621,0932,0003,202509,665
25621,0932,0003,202510,922
25621,0932,0003,202511,1271
25621,0933,0002,202501,2576
25621,0933,0002,202502,1934
25621,0933,0002,202503,2841
25621,0933,0002,202504,2052
25621,0933,0002,202505,1854
25621,0933,0002,202506,1743
25621,0933,0002,202507,1722
25621,0933,0002,202508,1675
25621,0933,0002,202509,1551
25621,0933,0002,202510,1329
25621,0933,0002,202511,1808
25621,0933,0003,202501,10517
25621,0933,0003,202502,8398
25621,0933,0003,202503,11375
25621,0933,0003,202504,7312
25621,0933,0003,202505,4658
25621,0933,0003,202506,2000
25621,0933,0003,202507,1792
25621,0933,0003,202508,942
25621,0933,0003,202509,724
25621,0933,0003,202510,828
25621,0933,0003,202511,1550
25621,0933,0004,202501,13187
25621,0933,0004,202502,9589
25621,0933,0004,202503,12825
25621,0933,0004,202504,10615
25621,0933,0004,202505,9866
25621,0933,0004,202506,10667
25621,0933,0004,202507,9018
25621,0933,0004,202508,6467
25621,0933,0004,202509,5982
25621,0933,0004,202510,5282
25621,0933,0004,202511,7825
25621,0933,0005,202501,3212
25621,0933,0005,202502,2677
25621,0933,0005,202503,3454
25621,0933,0005,202504,3067
25621,0933,0005,202505,2827
25621,0933,0005,202506,2585
25621,0933,0005,202507,2292
25621,0933,0005,202508,2314
25621,0933,0005,202509,2729
25621,0933,0005,202510,2029
25621,0933,0005,202511,2379
25621,0933,0008,202501,2670
25621,0933,0008,202502,2099
25621,0933,0008,202503,2982
25621,0933,0008,202504,1297
25621,0933,0008,202505,633
25621,0933,0008,202506,526
25621,0933,0008,202507,477
25621,0933,0008,202508,267
25621,0933,0008,202509,303
25621,0933,0008,202510,303
25621,0933,0008,202511,431
25621,0934,0006,202501,2364
25621,0934,0006,202502,2335
25621,0934,0006,202503,2110
25621,0934,0006,202504,2134
25621,0934,0006,202505,1724
25621,0934,0006,202506,1263
25621,0934,0006,202507,733
25621,0934,0006,202508,616
25621,0934,0006,202509,583
25621,0934,0006,202510,408
25621,0934,0006,202511,712
25621,0937,0000,202501,3647
25621,0937,0000,202502,2560
25621,0937,0000,202503,3584
25621,0937,0000,202504,3243
25621,0937,0000,202505,2933
25621,0937,0000,202506,3158
25621,0937,0000,202507,3060
25621,0937,0000,202508,3082
25621,0937,0000,202509,3732
25621,0937,0000,202510,2822
25621,0937,0000,202511,3219
25621,0938,0000,202501,3141
25621,0938,0000,202502,2277
25621,0938,0000,202503,3135
25621,0938,0000,202504,1745
25621,0938,0000,202505,1479
25621,0938,0000,202506,749
25621,0938,0000,202507,558
25621,0938,0000,202508,722
25621,0938,0000,202509,630
25621,0938,0000,202510,571
25621,0938,0000,202511,641
25621,0938,0005,202501,471
25621,0938,0005,202502,342
25621,0938,0005,202503,354
25621,0938,0005,202504,224
25621,0938,0005,202505,223
25621,0938,0005,202506,234
25621,0938,0005,202507,279
25621,0938,0005,202508,326
25621,0938,0005,202509,350
25621,0938,0005,202510,315
25621,0938,0005,202511,245
25621,0938,0006,202501,11823
25621,0938,0006,202502,8799
25621,0938,0006,202503,12295
25621,0938,0006,202504,6676
25621,0938,0006,202505,6722
25621,0938,0006,202506,4140
25621,0938,0006,202507,3526
25621,0938,0006,202508,2396
25621,0938,0006,202509,2461
25621,0938,0006,202510,2414
25621,0938,0006,202511,3382
25621,0939,0001,202501,2412
25621,0939,0001,202502,2123
25621,0939,0001,202503,2971
25621,0939,0001,202504,2017
25621,0939,0001,202505,1478
25621,0939,0001,202506,877
25621,0939,0001,202507,570
25621,0939,0001,202508,221
25621,0939,0001,202509,187
25621,0939,0001,202510,210
25621,0939,0001,202511,606
25621,0939,0003,202501,4106
25621,0939,0003,202502,3031
25621,0939,0003,202503,4279
25621,0939,0003,202504,2170
25621,0939,0003,202505,904
25621,0939,0003,202506,70
25621,0939,0003,202507,12
25621,0939,0003,202511,233
25621,0939,0004,202501,3635
25621,0939,0004,202502,2902
25621,0939,0004,202503,3702
25621,0939,0004,202504,3515
25621,0939,0004,202505,3074
25621,0939,0004,202506,3193
25621,0939,0004,202507,2513
25621,0939,0004,202508,2314
25621,0939,0004,202509,3125
25621,0939,0004,202510,2530
25621,0939,0004,202511,2192
25621,0939,0005,202501,11905
25621,0939,0005,202502,7855
25621,0939,0005,202503,10044
25621,0939,0005,202504,8669
25621,0939,0005,202505,7684
25621,0939,0005,202506,8036
25621,0939,0005,202507,6865
25621,0939,0005,202508,6176
25621,0939,0005,202509,7801
25621,0939,0005,202510,6798
25621,0939,0005,202511,7394
25621,0940,0000,202501,14234
25621,0940,0000,202502,8645
25621,0940,0000,202503,11506
25621,0940,0000,202504,10096
25621,0940,0000,202505,7320
25621,0940,0000,202506,2983
25621,0940,0000,202507,4026
25621,0940,0000,202508,8431
25621,0940,0000,202509,11265
25621,0940,0000,202510,8325
25621,0940,0000,202511,2158
25621,0941,0001,202501,14964
25621,0941,0001,202502,12409
25621,0941,0001,202503,15938
25621,0941,0001,202504,12702
25621,0941,0001,202505,6499
25621,0941,0001,202506,1871
25621,0941,0001,202507,1245
25621,0941,0001,202508,628
25621,0941,0001,202509,396
25621,0941,0001,202510,443
25621,0941,0001,202511,327
25621,0942,0009,202501,3835
25621,0942,0009,202502,3704
25621,0942,0009,202503,4845
25621,0942,0009,202504,3290
25621,0942,0009,202505,2440
25621,0942,0009,202506,1439
25621,0942,0009,202507,1082
25621,0942,0009,202508,384
25621,0942,0009,202509,175
25621,0942,0009,202510,187
25621,0942,0009,202511,408
25621,0943,0002,202501,1082
25621,0943,0002,202502,1227
25621,0943,0002,202503,1721
25621,0943,0002,202504,814
25621,0943,0002,202505,317
25621,0943,0002,202506,70
25621,0943,0002,202507,47
25621,0943,0002,202508,35
25621,0943,0002,202509,70
25621,0943,0002,202510,70
25621,0943,0002,202511,140
25621,0945,0005,202501,2435
25621,0945,0005,202502,1887
25621,0945,0005,202503,2782
25621,0945,0005,202504,1828
25621,0945,0005,202505,1361
25621,0945,0005,202506,901
25621,0945,0005,202507,547
25621,0945,0005,202508,337
25621,0945,0005,202509,280
25621,0945,0005,202510,292
25621,0945,0005,202511,606
25621,0946,0000,202501,8388
25621,0946,0000,202502,6865
25621,0946,0000,202503,9609
25621,0946,0000,202504,7301
25621,0946,0000,202505,6089
25621,0946,0000,202506,6280
25621,0946,0000,202507,4422
25621,0946,0000,202508,4431
25621,0946,0000,202509,4863
25621,0946,0000,202510,3895
25621,0946,0000,202511,4536
25621,0946,0003,202501,2648
25621,0946,0003,202502,2453
25621,0946,0003,202503,3466
25621,0946,0003,202504,2158
25621,0946,0003,202505,1454
25621,0946,0003,202506,831
25621,0946,0003,202507,523
25621,0946,0003,202508,733
25621,0946,0003,202509,898
25621,0946,0003,202510,548
25621,0946,0003,202511,420
25621,0948,0005,202501,13311
25621,0948,0005,202502,12262
25621,0948,0005,202503,9413
25621,0948,0005,202504,6704
25621,0948,0005,202505,4452
25621,0948,0005,202506,1853
25621,0948,0005,202507,2989
25621,0948,0005,202508,3200
25621,0948,0005,202509,3114
25621,0948,0005,202510,2471
25621,0948,0005,202511,5013
25621,0949,0012,202501,6317
25621,0949,0012,202502,5048
25621,0949,0012,202503,7332
25621,0949,0012,202504,3822
25621,0949,0012,202505,1795
25621,0949,0012,202506,1696
25621,0949,0012,202507,989
25621,0949,0012,202508,454
25621,0949,0012,202509,385
25621,0949,0012,202510,116
25621,0949,0012,202511,1481
25621,0978,0000,202501,42832
25621,0978,0000,202502,15970
25621,0978,0000,202503,10999
25621,0978,0000,202504,35549
25621,0978,0000,202505,32718
25621,0978,0000,202506,29357
25621,0978,0000,202507,35708
25621,0978,0000,202508,37447
25621,0978,0000,202509,13480
25621,0978,0000,202510,40182
25621,0978,0000,202511,22683
25621,0980,0002,202501,5058
25621,0980,0002,202502,3562
25621,0980,0002,202503,4822
25621,0980,0002,202504,4588
25621,0980,0002,202505,4458
25621,0980,0002,202506,5019
25621,0980,0002,202507,5131
25621,0980,0002,202508,4897
25621,0980,0002,202509,5318
25621,0980,0002,202510,4419
25621,0980,0002,202511,4035
25621,0980,0003,202501,11858
25621,0980,0003,202502,10498
25621,0980,0003,202503,12520
25621,0980,0003,202504,10520
25621,0980,0003,202505,8810
25621,0980,0003,202506,10362
25621,0980,0003,202507,9902
25621,0980,0003,202508,9431
25621,0980,0003,202509,10460
25621,0980,0003,202510,8279
25621,0980,0003,202511,8269
25621,0980,0004,202501,1353
25621,0980,0004,202502,991
25621,0980,0004,202503,1344
25621,0980,0004,202504,1097
25621,0980,0004,202505,1290
25621,0980,0004,202506,1544
25621,0980,0004,202507,1594
25621,0980,0004,202508,1523
25621,0980,0004,202509,1586
25621,0980,0004,202510,1504
25621,0980,0004,202511,1528
25621,0980,0008,202501,3059
25621,0980,0008,202502,2902
25621,0980,0008,202503,3454
25621,0980,0008,202504,3043
25621,0980,0008,202505,856
25621,0980,0008,202506,982
25621,0980,0008,202507,2664
25621,0980,0008,202508,3815
25621,0980,0008,202509,3604
25621,0980,0008,202510,2577
25621,0980,0008,202511,2694
25621,0980,0009,202501,683
25621,0980,0009,202502,542
25621,0980,0009,202503,813
25621,0980,0009,202504,696
25621,0980,0009,202505,692
25621,0980,0009,202506,736
25621,0980,0009,202507,582
25621,0980,0009,202508,570
25621,0980,0009,202509,583
25621,0980,0009,202510,466
25621,0980,0009,202511,490
25621,0981,0002,202501,15169
25621,0981,0002,202502,16719
25621,0981,0002,202503,12275
25621,0981,0002,202504,6743
25621,0981,0002,202505,3459
25621,0981,0002,202506,1968
25621,0981,0002,202507,920
25621,0981,0002,202508,756
25621,0981,0002,202509,723
25621,0981,0002,202510,1913
25621,0981,0002,202511,9864
25621,0982,0000,202501,18481
25621,0982,0000,202502,4388
25621,0982,0000,202503,2605
25621,0982,0000,202504,17137
25621,0982,0000,202505,19556
25621,0982,0000,202506,14129
25621,0982,0000,202507,13578
25621,0982,0000,202508,7385
25621,0982,0000,202509,3592
25621,0982,0000,202510,9596
25621,0982,0000,202511,6729
25621,0985,0006,202501,3364
25621,0985,0006,202502,2878
25621,0985,0006,202503,3478
25621,0985,0006,202504,2040
25621,0985,0006,202505,1560
25621,0985,0006,202506,1158
25621,0985,0006,202507,698
25621,0985,0006,202508,709
25621,0985,0006,202509,711
25621,0985,0006,202510,688
25621,0985,0006,202511,921
25621,0988,0002,202501,129
25621,0988,0002,202502,118
25621,0988,0002,202503,141
25621,0988,0002,202504,130
25621,0988,0002,202505,117
25621,0988,0002,202506,129
25621,0988,0002,202507,81
25621,0988,0002,202508,105
25621,0988,0002,202509,58
25621,0988,0002,202510,82
25621,0988,0002,202511,58
25621,0988,0004,202501,3839
25621,0988,0004,202502,3197
25621,0988,0004,202503,4020
25621,0988,0004,202504,2972
25621,0988,0004,202505,2335
25621,0988,0004,202506,1591
25621,0988,0004,202507,1838
25621,0988,0004,202508,2035
25621,0988,0004,202509,2309
25621,0988,0004,202510,1656
25621,0988,0004,202511,2332
25621,0988,0006,202501,11223
25621,0988,0006,202502,8339
25621,0988,0006,202503,11470
25621,0988,0006,202504,10556
25621,0988,0006,202505,9479
25621,0988,0006,202506,9662
25621,0988,0006,202507,8028
25621,0988,0006,202508,8571
25621,0988,0006,202509,9119
25621,0988,0006,202510,8722
25621,0988,0006,202511,9259
25621,0997,0000,202501,1086656
25621,0997,0000,202502,1150745
25621,0997,0000,202503,916567
25621,0997,0000,202504,476592
25621,0997,0000,202505,282742
25621,0997,0000,202506,191368
25621,0997,0000,202507,139016
25621,0997,0000,202508,120128
