관리번호_PK,주용도코드명,연면적_sqm,세대수_세대,가구수_가구,착공일,사용년월,사용량_KWh
25622-0347-0001,제2종근린생활시설,598.96,0,0,20080411,202503,4878
25622-0347-0001,제2종근린생활시설,598.96,0,0,20080411,202504,3936
25622-0347-0001,제2종근린생활시설,598.96,0,0,20080411,202505,2886
25622-0347-0001,제2종근린생활시설,598.96,0,0,20080411,202506,3082
25622-0347-0001,제2종근린생활시설,598.96,0,0,20080411,202507,4144
25622-0347-0001,제2종근린생활시설,598.96,0,0,20080411,202508,5637
25622-0347-0001,제2종근린생활시설,598.96,0,0,20080411,202509,6356
25622-0347-0001,제2종근린생활시설,598.96,0,0,20080411,202510,4585
25622-0347-0001,제2종근린생활시설,598.96,0,0,20080411,202511,3744
25622-0347-0003,제2종근린생활시설,211.07,0,1,20020705,202501,2554
25622-0347-0003,제2종근린생활시설,211.07,0,1,20020705,202502,2605
25622-0347-0003,제2종근린생활시설,211.07,0,1,20020705,202503,2373
25622-0347-0003,제2종근린생활시설,211.07,0,1,20020705,202504,2947
25622-0347-0003,제2종근린생활시설,211.07,0,1,20020705,202505,3086
25622-0347-0003,제2종근린생활시설,211.07,0,1,20020705,202506,4019
25622-0347-0003,제2종근린생활시설,211.07,0,1,20020705,202507,6002
25622-0347-0003,제2종근린생활시설,211.07,0,1,20020705,202508,7206
25622-0347-0003,제2종근린생활시설,211.07,0,1,20020705,202509,6487
25622-0347-0003,제2종근린생활시설,211.07,0,1,20020705,202510,3581
25622-0347-0003,제2종근린생활시설,211.07,0,1,20020705,202511,2955
25622-0347-0007,제2종근린생활시설,579,0,0,20070625,202501,13854
25622-0347-0007,제2종근린생활시설,579,0,0,20070625,202502,14261
25622-0347-0007,제2종근린생활시설,579,0,0,20070625,202503,11348
25622-0347-0007,제2종근린생활시설,579,0,0,20070625,202504,10891
25622-0347-0007,제2종근린생활시설,579,0,0,20070625,202505,10825
25622-0347-0007,제2종근린생활시설,579,0,0,20070625,202506,11265
25622-0347-0007,제2종근린생활시설,579,0,0,20070625,202507,9657
25622-0347-0007,제2종근린생활시설,579,0,0,20070625,202508,11158
25622-0347-0007,제2종근린생활시설,579,0,0,20070625,202509,10457
25622-0347-0007,제2종근린생활시설,579,0,0,20070625,202510,7081
25622-0347-0007,제2종근린생활시설,579,0,0,20070625,202511,5963
25622-0347-0008,제2종근린생활시설,591.12,0,0,20070927,202501,8511
25622-0347-0008,제2종근린생활시설,591.12,0,0,20070927,202502,8131
25622-0347-0008,제2종근린생활시설,591.12,0,0,20070927,202503,5949
25622-0347-0008,제2종근린생활시설,591.12,0,0,20070927,202504,5524
25622-0347-0008,제2종근린생활시설,591.12,0,0,20070927,202505,5256
25622-0347-0008,제2종근린생활시설,591.12,0,0,20070927,202506,6304
25622-0347-0008,제2종근린생활시설,591.12,0,0,20070927,202507,8418
25622-0347-0008,제2종근린생활시설,591.12,0,0,20070927,202508,8576
25622-0347-0008,제2종근린생활시설,591.12,0,0,20070927,202509,8868
25622-0347-0008,제2종근린생활시설,591.12,0,0,20070927,202510,6485
25622-0347-0008,제2종근린생활시설,591.12,0,0,20070927,202511,4529
25622-0348-0001,창고시설,31,0,0,20190503,202501,172
25622-0348-0001,창고시설,31,0,0,20190503,202502,215
25622-0348-0001,창고시설,31,0,0,20190503,202503,232
25622-0348-0001,창고시설,31,0,0,20190503,202504,221
25622-0348-0001,창고시설,31,0,0,20190503,202505,104
25622-0348-0001,창고시설,31,0,0,20190503,202506,101
25622-0348-0001,창고시설,31,0,0,20190503,202507,133
25622-0348-0001,창고시설,31,0,0,20190503,202508,152
25622-0348-0001,창고시설,31,0,0,20190503,202509,161
25622-0348-0001,창고시설,31,0,0,20190503,202510,109
25622-0348-0001,창고시설,31,0,0,20190503,202511,181
25622-0348-0002,제2종근린생활시설,809.76,0,0,20100414,202501,4678
25622-0348-0002,제2종근린생활시설,809.76,0,0,20100414,202502,4612
25622-0348-0002,제2종근린생활시설,809.76,0,0,20100414,202503,3575
25622-0348-0002,제2종근린생활시설,809.76,0,0,20100414,202504,3184
25622-0348-0002,제2종근린생활시설,809.76,0,0,20100414,202505,2819
25622-0348-0002,제2종근린생활시설,809.76,0,0,20100414,202506,3223
25622-0348-0002,제2종근린생활시설,809.76,0,0,20100414,202507,3878
25622-0348-0002,제2종근린생활시설,809.76,0,0,20100414,202508,4609
25622-0348-0002,제2종근린생활시설,809.76,0,0,20100414,202509,3619
25622-0348-0002,제2종근린생활시설,809.76,0,0,20100414,202510,2360
25622-0348-0002,제2종근린생활시설,809.76,0,0,20100414,202511,2406
25622-0348-0003,제2종근린생활시설,157.8,0,0,20041129,202501,2986
25622-0348-0003,제2종근린생활시설,157.8,0,0,20041129,202502,2743
25622-0348-0003,제2종근린생활시설,157.8,0,0,20041129,202503,2749
25622-0348-0003,제2종근린생활시설,157.8,0,0,20041129,202504,3014
25622-0348-0003,제2종근린생활시설,157.8,0,0,20041129,202505,3069
25622-0348-0003,제2종근린생활시설,157.8,0,0,20041129,202506,3475
25622-0348-0003,제2종근린생활시설,157.8,0,0,20041129,202507,4280
25622-0348-0003,제2종근린생활시설,157.8,0,0,20041129,202508,4735
25622-0348-0003,제2종근린생활시설,157.8,0,0,20041129,202509,4759
25622-0348-0003,제2종근린생활시설,157.8,0,0,20041129,202510,3471
25622-0348-0003,제2종근린생활시설,157.8,0,0,20041129,202511,3186
25622-0348-0004,제2종근린생활시설,726.89,0,0,20090529,202501,7630
25622-0348-0004,제2종근린생활시설,726.89,0,0,20090529,202502,7340
25622-0348-0004,제2종근린생활시설,726.89,0,0,20090529,202503,6258
25622-0348-0004,제2종근린생활시설,726.89,0,0,20090529,202504,6055
25622-0348-0004,제2종근린생활시설,726.89,0,0,20090529,202505,6252
25622-0348-0004,제2종근린생활시설,726.89,0,0,20090529,202506,7905
25622-0348-0004,제2종근린생활시설,726.89,0,0,20090529,202507,11909
25622-0348-0004,제2종근린생활시설,726.89,0,0,20090529,202508,13026
25622-0348-0004,제2종근린생활시설,726.89,0,0,20090529,202509,13000
25622-0348-0004,제2종근린생활시설,726.89,0,0,20090529,202510,8278
25622-0348-0004,제2종근린생활시설,726.89,0,0,20090529,202511,6084
25622-0348-0005,제2종근린생활시설,144.5,0,0,20081206,202501,4194
25622-0348-0005,제2종근린생활시설,144.5,0,0,20081206,202502,4185
25622-0348-0005,제2종근린생활시설,144.5,0,0,20081206,202503,3669
25622-0348-0005,제2종근린생활시설,144.5,0,0,20081206,202504,3936
25622-0348-0005,제2종근린생활시설,144.5,0,0,20081206,202505,3832
25622-0348-0005,제2종근린생활시설,144.5,0,0,20081206,202506,4765
25622-0348-0005,제2종근린생활시설,144.5,0,0,20081206,202507,6761
25622-0348-0005,제2종근린생활시설,144.5,0,0,20081206,202508,8314
25622-0348-0005,제2종근린생활시설,144.5,0,0,20081206,202509,7108
25622-0348-0005,제2종근린생활시설,144.5,0,0,20081206,202510,4144
25622-0348-0005,제2종근린생활시설,144.5,0,0,20081206,202511,3684
25622-0348-0006,제1종근린생활시설,433.61,0,0,20180919,202501,14153
25622-0348-0006,제1종근린생활시설,433.61,0,0,20180919,202502,13934
25622-0348-0006,제1종근린생활시설,433.61,0,0,20180919,202503,13265
25622-0348-0006,제1종근린생활시설,433.61,0,0,20180919,202504,16044
25622-0348-0006,제1종근린생활시설,433.61,0,0,20180919,202505,17209
25622-0348-0006,제1종근린생활시설,433.61,0,0,20180919,202506,19469
25622-0348-0006,제1종근린생활시설,433.61,0,0,20180919,202507,21629
25622-0348-0006,제1종근린생활시설,433.61,0,0,20180919,202508,22212
25622-0348-0006,제1종근린생활시설,433.61,0,0,20180919,202509,22171
25622-0348-0006,제1종근린생활시설,433.61,0,0,20180919,202510,19561
25622-0348-0006,제1종근린생활시설,433.61,0,0,20180919,202511,16992
25622-0348-0007,제2종근린생활시설,199.74,0,1,20031217,202501,659
25622-0348-0007,제2종근린생활시설,199.74,0,1,20031217,202502,707
25622-0348-0007,제2종근린생활시설,199.74,0,1,20031217,202503,636
25622-0348-0007,제2종근린생활시설,199.74,0,1,20031217,202504,549
25622-0348-0007,제2종근린생활시설,199.74,0,1,20031217,202505,498
25622-0348-0007,제2종근린생활시설,199.74,0,1,20031217,202506,475
25622-0348-0007,제2종근린생활시설,199.74,0,1,20031217,202507,767
25622-0348-0007,제2종근린생활시설,199.74,0,1,20031217,202508,919
25622-0348-0007,제2종근린생활시설,199.74,0,1,20031217,202509,876
25622-0348-0007,제2종근린생활시설,199.74,0,1,20031217,202510,459
25622-0348-0007,제2종근린생활시설,199.74,0,1,20031217,202511,451
25622-0348-0008,제2종근린생활시설,108,0,0,19971028,202501,599
25622-0348-0008,제2종근린생활시설,108,0,0,19971028,202502,594
25622-0348-0008,제2종근린생활시설,108,0,0,19971028,202503,580
25622-0348-0008,제2종근린생활시설,108,0,0,19971028,202504,688
25622-0348-0008,제2종근린생활시설,108,0,0,19971028,202505,771
25622-0348-0008,제2종근린생활시설,108,0,0,19971028,202506,912
25622-0348-0008,제2종근린생활시설,108,0,0,19971028,202507,1281
25622-0348-0008,제2종근린생활시설,108,0,0,19971028,202508,1386
25622-0348-0008,제2종근린생활시설,108,0,0,19971028,202509,1373
25622-0348-0008,제2종근린생활시설,108,0,0,19971028,202510,1002
25622-0348-0008,제2종근린생활시설,108,0,0,19971028,202511,761
25622-0348-0009,제2종근린생활시설,108,0,0,19971028,202501,1163
25622-0348-0009,제2종근린생활시설,108,0,0,19971028,202502,1040
25622-0348-0009,제2종근린생활시설,108,0,0,19971028,202503,826
25622-0348-0009,제2종근린생활시설,108,0,0,19971028,202504,838
25622-0348-0009,제2종근린생활시설,108,0,0,19971028,202505,728
25622-0348-0009,제2종근린생활시설,108,0,0,19971028,202506,847
25622-0348-0009,제2종근린생활시설,108,0,0,19971028,202507,1231
25622-0348-0009,제2종근린생활시설,108,0,0,19971028,202508,1363
25622-0348-0009,제2종근린생활시설,108,0,0,19971028,202509,1236
25622-0348-0009,제2종근린생활시설,108,0,0,19971028,202510,681
25622-0348-0009,제2종근린생활시설,108,0,0,19971028,202511,569
25622-0348-0010,제1종근린생활시설,237.07,0,1,20090917,202501,3026
25622-0348-0010,제1종근린생활시설,237.07,0,1,20090917,202502,2618
25622-0348-0010,제1종근린생활시설,237.07,0,1,20090917,202503,2573
25622-0348-0010,제1종근린생활시설,237.07,0,1,20090917,202504,2664
25622-0348-0010,제1종근린생활시설,237.07,0,1,20090917,202505,1888
25622-0348-0010,제1종근린생활시설,237.07,0,1,20090917,202506,1701
25622-0348-0010,제1종근린생활시설,237.07,0,1,20090917,202507,1698
25622-0348-0010,제1종근린생활시설,237.07,0,1,20090917,202508,1585
25622-0348-0010,제1종근린생활시설,237.07,0,1,20090917,202509,1687
25622-0348-0010,제1종근린생활시설,237.07,0,1,20090917,202510,1260
25622-0348-0010,제1종근린생활시설,237.07,0,1,20090917,202511,2084
25622-0348-0011,제2종근린생활시설,494.09,0,0,20100414,202501,5805
25622-0348-0011,제2종근린생활시설,494.09,0,0,20100414,202502,5350
25622-0348-0011,제2종근린생활시설,494.09,0,0,20100414,202503,4759
25622-0348-0011,제2종근린생활시설,494.09,0,0,20100414,202504,4979
25622-0348-0011,제2종근린생활시설,494.09,0,0,20100414,202505,4073
25622-0348-0011,제2종근린생활시설,494.09,0,0,20100414,202506,4590
25622-0348-0011,제2종근린생활시설,494.09,0,0,20100414,202507,6726
25622-0348-0011,제2종근린생활시설,494.09,0,0,20100414,202508,7554
25622-0348-0011,제2종근린생활시설,494.09,0,0,20100414,202509,7483
25622-0348-0011,제2종근린생활시설,494.09,0,0,20100414,202510,4677
25622-0348-0011,제2종근린생활시설,494.09,0,0,20100414,202511,4482
25622-0348-0012,제2종근린생활시설,494.09,0,0,20100413,202501,8178
25622-0348-0012,제2종근린생활시설,494.09,0,0,20100413,202502,7926
25622-0348-0012,제2종근린생활시설,494.09,0,0,20100413,202503,6664
25622-0348-0012,제2종근린생활시설,494.09,0,0,20100413,202504,6335
25622-0348-0012,제2종근린생활시설,494.09,0,0,20100413,202505,5664
25622-0348-0012,제2종근린생활시설,494.09,0,0,20100413,202506,5842
25622-0348-0012,제2종근린생활시설,494.09,0,0,20100413,202507,7538
25622-0348-0012,제2종근린생활시설,494.09,0,0,20100413,202508,7764
25622-0348-0012,제2종근린생활시설,494.09,0,0,20100413,202509,7943
25622-0348-0012,제2종근린생활시설,494.09,0,0,20100413,202510,5882
25622-0348-0012,제2종근린생활시설,494.09,0,0,20100413,202511,5224
25622-0349-0002,제2종근린생활시설,99,0,0,20030613,202501,1202
25622-0349-0002,제2종근린생활시설,99,0,0,20030613,202502,1560
25622-0349-0002,제2종근린생활시설,99,0,0,20030613,202503,1190
25622-0349-0002,제2종근린생활시설,99,0,0,20030613,202504,1044
25622-0349-0002,제2종근린생활시설,99,0,0,20030613,202505,1209
25622-0349-0002,제2종근린생활시설,99,0,0,20030613,202506,1660
25622-0349-0002,제2종근린생활시설,99,0,0,20030613,202507,1934
25622-0349-0002,제2종근린생활시설,99,0,0,20030613,202508,2262
25622-0349-0002,제2종근린생활시설,99,0,0,20030613,202509,2322
25622-0349-0002,제2종근린생활시설,99,0,0,20030613,202510,1320
25622-0349-0002,제2종근린생활시설,99,0,0,20030613,202511,1288
25622-0349-0004,제2종근린생활시설,399.04,0,2,20080515,202501,418
25622-0349-0004,제2종근린생활시설,399.04,0,2,20080515,202502,939
25622-0349-0004,제2종근린생활시설,399.04,0,2,20080515,202503,714
25622-0349-0004,제2종근린생활시설,399.04,0,2,20080515,202504,627
25622-0349-0004,제2종근린생활시설,399.04,0,2,20080515,202505,588
25622-0349-0004,제2종근린생활시설,399.04,0,2,20080515,202506,548
25622-0349-0004,제2종근린생활시설,399.04,0,2,20080515,202507,400
25622-0349-0004,제2종근린생활시설,399.04,0,2,20080515,202508,1109
25622-0349-0004,제2종근린생활시설,399.04,0,2,20080515,202509,1195
25622-0349-0004,제2종근린생활시설,399.04,0,2,20080515,202510,951
25622-0349-0004,제2종근린생활시설,399.04,0,2,20080515,202511,1417
25622-0351-0002,제2종근린생활시설,82,0,0,20010306,202501,1200
25622-0351-0002,제2종근린생활시설,82,0,0,20010306,202502,1331
25622-0351-0002,제2종근린생활시설,82,0,0,20010306,202503,1184
25622-0351-0002,제2종근린생활시설,82,0,0,20010306,202504,1192
25622-0351-0002,제2종근린생활시설,82,0,0,20010306,202505,1089
25622-0351-0002,제2종근린생활시설,82,0,0,20010306,202506,1264
25622-0351-0002,제2종근린생활시설,82,0,0,20010306,202507,1658
25622-0351-0002,제2종근린생활시설,82,0,0,20010306,202508,1555
25622-0351-0002,제2종근린생활시설,82,0,0,20010306,202509,1103
25622-0351-0002,제2종근린생활시설,82,0,0,20010306,202510,1211
25622-0351-0002,제2종근린생활시설,82,0,0,20010306,202511,1056
25622-0351-0009,제2종근린생활시설,496.35,0,0,20200630,202501,3049
25622-0351-0009,제2종근린생활시설,496.35,0,0,20200630,202502,2640
25622-0351-0009,제2종근린생활시설,496.35,0,0,20200630,202503,2305
25622-0351-0009,제2종근린생활시설,496.35,0,0,20200630,202504,2111
25622-0351-0009,제2종근린생활시설,496.35,0,0,20200630,202505,1909
25622-0351-0009,제2종근린생활시설,496.35,0,0,20200630,202506,2114
25622-0351-0009,제2종근린생활시설,496.35,0,0,20200630,202507,2150
25622-0351-0009,제2종근린생활시설,496.35,0,0,20200630,202508,2619
25622-0351-0009,제2종근린생활시설,496.35,0,0,20200630,202509,2575
25622-0351-0009,제2종근린생활시설,496.35,0,0,20200630,202510,1890
25622-0351-0009,제2종근린생활시설,496.35,0,0,20200630,202511,1793
25622-0351-0010,제2종근린생활시설,142.5,0,0,20171210,202501,667
25622-0351-0010,제2종근린생활시설,142.5,0,0,20171210,202502,633
25622-0351-0010,제2종근린생활시설,142.5,0,0,20171210,202503,450
25622-0351-0010,제2종근린생활시설,142.5,0,0,20171210,202504,378
25622-0351-0010,제2종근린생활시설,142.5,0,0,20171210,202505,330
25622-0351-0010,제2종근린생활시설,142.5,0,0,20171210,202506,282
25622-0351-0010,제2종근린생활시설,142.5,0,0,20171210,202507,245
25622-0351-0010,제2종근린생활시설,142.5,0,0,20171210,202508,220
25622-0351-0010,제2종근린생활시설,142.5,0,0,20171210,202509,258
25622-0351-0010,제2종근린생활시설,142.5,0,0,20171210,202510,135
25622-0351-0010,제2종근린생활시설,142.5,0,0,20171210,202511,153
25622-0352-0002,제2종근린생활시설,416.06,0,1,20031016,202501,6677
25622-0352-0002,제2종근린생활시설,416.06,0,1,20031016,202502,6462
25622-0352-0002,제2종근린생활시설,416.06,0,1,20031016,202503,6076
25622-0352-0002,제2종근린생활시설,416.06,0,1,20031016,202504,6407
25622-0352-0002,제2종근린생활시설,416.06,0,1,20031016,202505,5970
25622-0352-0002,제2종근린생활시설,416.06,0,1,20031016,202506,6623
25622-0352-0002,제2종근린생활시설,416.06,0,1,20031016,202507,8019
25622-0352-0002,제2종근린생활시설,416.06,0,1,20031016,202508,8896
25622-0352-0002,제2종근린생활시설,416.06,0,1,20031016,202509,8725
25622-0352-0002,제2종근린생활시설,416.06,0,1,20031016,202510,6895
25622-0352-0002,제2종근린생활시설,416.06,0,1,20031016,202511,6478
25622-0352-0003,제2종근린생활시설,491.66,0,0,20160502,202501,3833
25622-0352-0003,제2종근린생활시설,491.66,0,0,20160502,202502,3601
25622-0352-0003,제2종근린생활시설,491.66,0,0,20160502,202503,2343
25622-0352-0003,제2종근린생활시설,491.66,0,0,20160502,202504,2294
25622-0352-0003,제2종근린생활시설,491.66,0,0,20160502,202505,2215
25622-0352-0003,제2종근린생활시설,491.66,0,0,20160502,202506,2287
25622-0352-0003,제2종근린생활시설,491.66,0,0,20160502,202507,3384
25622-0352-0003,제2종근린생활시설,491.66,0,0,20160502,202508,3913
25622-0352-0003,제2종근린생활시설,491.66,0,0,20160502,202509,3643
25622-0352-0003,제2종근린생활시설,491.66,0,0,20160502,202510,2362
25622-0352-0003,제2종근린생활시설,491.66,0,0,20160502,202511,2379
25622-0352-0004,제2종근린생활시설,464.79,0,0,20080228,202501,7137
25622-0352-0004,제2종근린생활시설,464.79,0,0,20080228,202502,7341
25622-0352-0004,제2종근린생활시설,464.79,0,0,20080228,202503,6116
25622-0352-0004,제2종근린생활시설,464.79,0,0,20080228,202504,6393
25622-0352-0004,제2종근린생활시설,464.79,0,0,20080228,202505,6064
25622-0352-0004,제2종근린생활시설,464.79,0,0,20080228,202506,7320
25622-0352-0004,제2종근린생활시설,464.79,0,0,20080228,202507,9195
25622-0352-0004,제2종근린생활시설,464.79,0,0,20080228,202508,9765
25622-0352-0004,제2종근린생활시설,464.79,0,0,20080228,202509,9860
25622-0352-0004,제2종근린생활시설,464.79,0,0,20080228,202510,7121
25622-0352-0004,제2종근린생활시설,464.79,0,0,20080228,202511,6192
25622-0352-0005,제2종근린생활시설,216.61,1,1,20070118,202501,5413
25622-0352-0005,제2종근린생활시설,216.61,1,1,20070118,202502,5146
25622-0352-0005,제2종근린생활시설,216.61,1,1,20070118,202503,3915
25622-0352-0005,제2종근린생활시설,216.61,1,1,20070118,202504,3234
25622-0352-0005,제2종근린생활시설,216.61,1,1,20070118,202505,2684
25622-0352-0005,제2종근린생활시설,216.61,1,1,20070118,202506,2768
25622-0352-0005,제2종근린생활시설,216.61,1,1,20070118,202507,3541
25622-0352-0005,제2종근린생활시설,216.61,1,1,20070118,202508,4227
25622-0352-0005,제2종근린생활시설,216.61,1,1,20070118,202509,4224
25622-0352-0005,제2종근린생활시설,216.61,1,1,20070118,202510,2589
25622-0352-0005,제2종근린생활시설,216.61,1,1,20070118,202511,2839
25622-0352-0006,제2종근린생활시설,198.65,0,0,20040413,202501,520
25622-0352-0006,제2종근린생활시설,198.65,0,0,20040413,202502,548
25622-0352-0006,제2종근린생활시설,198.65,0,0,20040413,202503,289
25622-0352-0006,제2종근린생활시설,198.65,0,0,20040413,202504,197
25622-0352-0006,제2종근린생활시설,198.65,0,0,20040413,202505,180
25622-0352-0006,제2종근린생활시설,198.65,0,0,20040413,202506,158
25622-0352-0006,제2종근린생활시설,198.65,0,0,20040413,202507,195
25622-0352-0006,제2종근린생활시설,198.65,0,0,20040413,202508,233
25622-0352-0006,제2종근린생활시설,198.65,0,0,20040413,202509,231
25622-0352-0006,제2종근린생활시설,198.65,0,0,20040413,202510,167
25622-0352-0006,제2종근린생활시설,198.65,0,0,20040413,202511,171
25622-0352-0007,노유자시설,535.8,0,0,20210915,202501,2782
25622-0352-0007,노유자시설,535.8,0,0,20210915,202502,2764
25622-0352-0007,노유자시설,535.8,0,0,20210915,202503,2275
25622-0352-0007,노유자시설,535.8,0,0,20210915,202504,2090
25622-0352-0007,노유자시설,535.8,0,0,20210915,202505,1808
25622-0352-0007,노유자시설,535.8,0,0,20210915,202506,1860
25622-0352-0007,노유자시설,535.8,0,0,20210915,202507,2629
25622-0352-0007,노유자시설,535.8,0,0,20210915,202508,3092
25622-0352-0007,노유자시설,535.8,0,0,20210915,202509,3040
25622-0352-0007,노유자시설,535.8,0,0,20210915,202510,2059
25622-0352-0007,노유자시설,535.8,0,0,20210915,202511,1994
25622-0352-0009,제2종근린생활시설,195,0,0,20181211,202501,2130
25622-0352-0009,제2종근린생활시설,195,0,0,20181211,202502,1815
25622-0352-0009,제2종근린생활시설,195,0,0,20181211,202503,1797
25622-0352-0009,제2종근린생활시설,195,0,0,20181211,202504,1693
25622-0352-0009,제2종근린생활시설,195,0,0,20181211,202505,1557
25622-0352-0009,제2종근린생활시설,195,0,0,20181211,202506,1809
25622-0352-0009,제2종근린생활시설,195,0,0,20181211,202507,1849
25622-0352-0009,제2종근린생활시설,195,0,0,20181211,202508,2043
25622-0352-0009,제2종근린생활시설,195,0,0,20181211,202509,2101
25622-0352-0009,제2종근린생활시설,195,0,0,20181211,202510,1345
25622-0352-0009,제2종근린생활시설,195,0,0,20181211,202511,1030
25622-0353-0005,제2종근린생활시설,58,0,0,20011219,202501,161
25622-0353-0005,제2종근린생활시설,58,0,0,20011219,202502,154
25622-0353-0005,제2종근린생활시설,58,0,0,20011219,202503,134
25622-0353-0005,제2종근린생활시설,58,0,0,20011219,202504,130
25622-0353-0005,제2종근린생활시설,58,0,0,20011219,202505,112
25622-0353-0005,제2종근린생활시설,58,0,0,20011219,202506,129
25622-0353-0005,제2종근린생활시설,58,0,0,20011219,202507,204
25622-0353-0005,제2종근린생활시설,58,0,0,20011219,202508,330
25622-0353-0005,제2종근린생활시설,58,0,0,20011219,202509,204
25622-0353-0005,제2종근린생활시설,58,0,0,20011219,202510,121
25622-0353-0005,제2종근린생활시설,58,0,0,20011219,202511,133
25622-0355-0004,제2종근린생활시설,4.5,0,0,,202502,63
25622-0355-0004,제2종근린생활시설,4.5,0,0,,202503,8
25622-0355-0004,제2종근린생활시설,4.5,0,0,,202504,44
25622-0355-0004,제2종근린생활시설,4.5,0,0,,202505,86
25622-0355-0004,제2종근린생활시설,4.5,0,0,,202506,173
25622-0355-0004,제2종근린생활시설,4.5,0,0,,202507,399
25622-0355-0004,제2종근린생활시설,4.5,0,0,,202508,240
25622-0355-0004,제2종근린생활시설,4.5,0,0,,202509,281
25622-0355-0004,제2종근린생활시설,4.5,0,0,,202510,153
25622-0355-0004,제2종근린생활시설,4.5,0,0,,202511,119
25622-0357-0004,제1종근린생활시설,302.8,0,1,19960724,202501,5644
25622-0357-0004,제1종근린생활시설,302.8,0,1,19960724,202502,5149
25622-0357-0004,제1종근린생활시설,302.8,0,1,19960724,202503,4486
25622-0357-0004,제1종근린생활시설,302.8,0,1,19960724,202504,4807
25622-0357-0004,제1종근린생활시설,302.8,0,1,19960724,202505,4691
25622-0357-0004,제1종근린생활시설,302.8,0,1,19960724,202506,5070
25622-0357-0004,제1종근린생활시설,302.8,0,1,19960724,202507,5540
25622-0357-0004,제1종근린생활시설,302.8,0,1,19960724,202508,6234
25622-0357-0004,제1종근린생활시설,302.8,0,1,19960724,202509,6315
25622-0357-0004,제1종근린생활시설,302.8,0,1,19960724,202510,5393
25622-0357-0004,제1종근린생활시설,302.8,0,1,19960724,202511,5528
25622-0358-0002,제1종근린생활시설,132,0,0,,202501,1393
25622-0358-0002,제1종근린생활시설,132,0,0,,202502,1255
25622-0358-0002,제1종근린생활시설,132,0,0,,202503,1058
25622-0358-0002,제1종근린생활시설,132,0,0,,202504,1066
25622-0358-0002,제1종근린생활시설,132,0,0,,202505,837
25622-0358-0002,제1종근린생활시설,132,0,0,,202506,815
25622-0358-0002,제1종근린생활시설,132,0,0,,202507,989
25622-0358-0002,제1종근린생활시설,132,0,0,,202508,966
25622-0358-0002,제1종근린생활시설,132,0,0,,202509,1016
25622-0358-0002,제1종근린생활시설,132,0,0,,202510,734
25622-0358-0002,제1종근린생활시설,132,0,0,,202511,762
25622-0358-0007,제2종근린생활시설,93.03,0,0,20030418,202501,800
25622-0358-0007,제2종근린생활시설,93.03,0,0,20030418,202502,697
25622-0358-0007,제2종근린생활시설,93.03,0,0,20030418,202503,584
25622-0358-0007,제2종근린생활시설,93.03,0,0,20030418,202504,481
25622-0358-0007,제2종근린생활시설,93.03,0,0,20030418,202505,396
25622-0358-0007,제2종근린생활시설,93.03,0,0,20030418,202506,447
25622-0358-0007,제2종근린생활시설,93.03,0,0,20030418,202507,726
25622-0358-0007,제2종근린생활시설,93.03,0,0,20030418,202508,801
25622-0358-0007,제2종근린생활시설,93.03,0,0,20030418,202509,712
25622-0358-0007,제2종근린생활시설,93.03,0,0,20030418,202510,466
25622-0358-0007,제2종근린생활시설,93.03,0,0,20030418,202511,440
25622-0358-0008,제2종근린생활시설,98.19,0,0,20180825,202501,1028
25622-0358-0008,제2종근린생활시설,98.19,0,0,20180825,202502,1105
25622-0358-0008,제2종근린생활시설,98.19,0,0,20180825,202503,921
25622-0358-0008,제2종근린생활시설,98.19,0,0,20180825,202504,1014
25622-0358-0008,제2종근린생활시설,98.19,0,0,20180825,202505,921
25622-0358-0008,제2종근린생활시설,98.19,0,0,20180825,202506,319
25622-0358-0008,제2종근린생활시설,98.19,0,0,20180825,202507,2378
25622-0358-0008,제2종근린생활시설,98.19,0,0,20180825,202508,3479
25622-0358-0008,제2종근린생활시설,98.19,0,0,20180825,202509,3787
25622-0358-0008,제2종근린생활시설,98.19,0,0,20180825,202510,3039
25622-0358-0008,제2종근린생활시설,98.19,0,0,20180825,202511,1928
25622-0359-0005,제2종근린생활시설,178.6,0,0,20211020,202501,1770
25622-0359-0005,제2종근린생활시설,178.6,0,0,20211020,202502,1887
25622-0359-0005,제2종근린생활시설,178.6,0,0,20211020,202503,1805
25622-0359-0005,제2종근린생활시설,178.6,0,0,20211020,202504,1453
25622-0359-0005,제2종근린생활시설,178.6,0,0,20211020,202505,1546
25622-0359-0005,제2종근린생활시설,178.6,0,0,20211020,202506,1859
25622-0359-0005,제2종근린생활시설,178.6,0,0,20211020,202507,2652
25622-0359-0005,제2종근린생활시설,178.6,0,0,20211020,202508,3112
25622-0359-0005,제2종근린생활시설,178.6,0,0,20211020,202509,2651
25622-0359-0005,제2종근린생활시설,178.6,0,0,20211020,202510,1561
25622-0359-0005,제2종근린생활시설,178.6,0,0,20211020,202511,1262
25622-0364-0003,노유자시설,495.15,0,0,20091215,202501,515
25622-0364-0003,노유자시설,495.15,0,0,20091215,202502,475
25622-0364-0003,노유자시설,495.15,0,0,20091215,202503,413
25622-0364-0003,노유자시설,495.15,0,0,20091215,202504,476
25622-0364-0003,노유자시설,495.15,0,0,20091215,202505,415
25622-0364-0003,노유자시설,495.15,0,0,20091215,202506,491
25622-0364-0003,노유자시설,495.15,0,0,20091215,202507,522
25622-0364-0003,노유자시설,495.15,0,0,20091215,202508,583
