관리번호_PK,주용도코드명,연면적_sqm,세대수_세대,가구수_가구,착공일,사용년월,사용량_KWh
25028-0157-0055,제1종근린생활시설,103.95,0,0,,202505,1713
25028-0157-0055,제1종근린생활시설,103.95,0,0,,202506,971
25028-0157-0055,제1종근린생활시설,103.95,0,0,,202507,151
25028-0157-0055,제1종근린생활시설,103.95,0,0,,202508,58
25028-0157-0055,제1종근린생활시설,103.95,0,0,,202509,70
25028-0157-0055,제1종근린생활시설,103.95,0,0,,202510,58
25028-0157-0055,제1종근린생활시설,103.95,0,0,,202511,187
25028-0157-0068,제2종근린생활시설,1111.46,0,9,20030804,202501,753
25028-0157-0068,제2종근린생활시설,1111.46,0,9,20030804,202502,472
25028-0157-0068,제2종근린생활시설,1111.46,0,9,20030804,202503,625
25028-0157-0068,제2종근린생활시설,1111.46,0,9,20030804,202504,660
25028-0157-0068,제2종근린생활시설,1111.46,0,9,20030804,202505,809
25028-0157-0068,제2종근린생활시설,1111.46,0,9,20030804,202506,819
25028-0157-0068,제2종근린생활시설,1111.46,0,9,20030804,202507,116
25028-0157-0068,제2종근린생활시설,1111.46,0,9,20030804,202508,1291
25028-0157-0068,제2종근린생활시설,1111.46,0,9,20030804,202509,1061
25028-0157-0068,제2종근린생활시설,1111.46,0,9,20030804,202510,1166
25028-0157-0068,제2종근린생활시설,1111.46,0,9,20030804,202511,1003
25028-0157-0112,제2종근린생활시설,66.12,0,0,,202501,1906
25028-0157-0112,제2종근린생활시설,66.12,0,0,,202502,2253
25028-0157-0112,제2종근린생활시설,66.12,0,0,,202503,2558
25028-0157-0112,제2종근린생활시설,66.12,0,0,,202504,1451
25028-0157-0112,제2종근린생활시설,66.12,0,0,,202505,1091
25028-0157-0112,제2종근린생활시설,66.12,0,0,,202506,620
25028-0157-0112,제2종근린생활시설,66.12,0,0,,202507,186
25028-0157-0112,제2종근린생활시설,66.12,0,0,,202508,105
25028-0157-0112,제2종근린생활시설,66.12,0,0,,202509,70
25028-0157-0112,제2종근린생활시설,66.12,0,0,,202510,47
25028-0157-0112,제2종근린생활시설,66.12,0,0,,202511,292
25028-0586-0000,제2종근린생활시설,173,0,0,20070702,202501,7094
25028-0586-0000,제2종근린생활시설,173,0,0,20070702,202502,10297
25028-0586-0000,제2종근린생활시설,173,0,0,20070702,202503,12413
25028-0586-0000,제2종근린생활시설,173,0,0,20070702,202504,7336
25028-0586-0000,제2종근린생활시설,173,0,0,20070702,202505,6534
25028-0586-0000,제2종근린생활시설,173,0,0,20070702,202506,6035
25028-0586-0000,제2종근린생활시설,173,0,0,20070702,202507,5666
25028-0586-0000,제2종근린생활시설,173,0,0,20070702,202508,4617
25028-0586-0000,제2종근린생활시설,173,0,0,20070702,202509,6717
25028-0586-0000,제2종근린생활시설,173,0,0,20070702,202510,3895
25028-0586-0000,제2종근린생활시설,173,0,0,20070702,202511,6566
25028-0601-0000,창고시설,17.55,0,0,20170417,202501,14164
25028-0601-0000,창고시설,17.55,0,0,20170417,202502,15487
25028-0601-0000,창고시설,17.55,0,0,20170417,202503,15879
25028-0601-0000,창고시설,17.55,0,0,20170417,202504,9353
25028-0601-0000,창고시설,17.55,0,0,20170417,202505,9478
25028-0601-0000,창고시설,17.55,0,0,20170417,202506,8128
25028-0601-0000,창고시설,17.55,0,0,20170417,202507,7062
25028-0601-0000,창고시설,17.55,0,0,20170417,202508,6955
25028-0601-0000,창고시설,17.55,0,0,20170417,202509,7569
25028-0601-0000,창고시설,17.55,0,0,20170417,202510,6460
25028-0601-0000,창고시설,17.55,0,0,20170417,202511,7942
25030-0014-0004,,202.24,0,0,,202501,4764
25030-0014-0004,,202.24,0,0,,202502,4870
25030-0014-0004,,202.24,0,0,,202503,6296
25030-0014-0004,,202.24,0,0,,202504,3739
25030-0014-0004,,202.24,0,0,,202505,2639
25030-0014-0004,,202.24,0,0,,202506,1544
25030-0014-0004,,202.24,0,0,,202507,651
25030-0014-0004,,202.24,0,0,,202508,232
25030-0014-0004,,202.24,0,0,,202509,186
25030-0014-0004,,202.24,0,0,,202510,397
25030-0014-0004,,202.24,0,0,,202511,945
25030-0061-0003,제2종근린생활시설,373.79,0,0,20140409,202501,7176
25030-0061-0003,제2종근린생활시설,373.79,0,0,20140409,202502,9047
25030-0061-0003,제2종근린생활시설,373.79,0,0,20140409,202503,10763
25030-0061-0003,제2종근린생활시설,373.79,0,0,20140409,202504,6876
25030-0061-0003,제2종근린생활시설,373.79,0,0,20140409,202505,5631
25030-0061-0003,제2종근린생활시설,373.79,0,0,20140409,202506,5743
25030-0061-0003,제2종근린생활시설,373.79,0,0,20140409,202507,5026
25030-0061-0003,제2종근린생활시설,373.79,0,0,20140409,202508,5373
25030-0061-0003,제2종근린생활시설,373.79,0,0,20140409,202509,7708
25030-0061-0003,제2종근린생활시설,373.79,0,0,20140409,202510,3871
25030-0061-0003,제2종근린생활시설,373.79,0,0,20140409,202511,6193
25321-0057-0005,제1종근린생활시설,192.4,0,1,,202501,156518
25321-0057-0005,제1종근린생활시설,192.4,0,1,,202502,171351
25321-0057-0005,제1종근린생활시설,192.4,0,1,,202503,129839
25321-0057-0005,제1종근린생활시설,192.4,0,1,,202504,88698
25321-0057-0005,제1종근린생활시설,192.4,0,1,,202505,44530
25321-0057-0005,제1종근린생활시설,192.4,0,1,,202506,30037
25321-0057-0005,제1종근린생활시설,192.4,0,1,,202507,23441
25321-0057-0005,제1종근린생활시설,192.4,0,1,,202508,17512
25321-0057-0005,제1종근린생활시설,192.4,0,1,,202509,18768
25321-0057-0005,제1종근린생활시설,192.4,0,1,,202510,27204
25321-0057-0005,제1종근린생활시설,192.4,0,1,,202511,62521
25321-0057-0007,제2종근린생활시설,254.52,0,0,,202507,24926
25321-0057-0007,제2종근린생활시설,254.52,0,0,,202508,21700
25321-0057-0007,제2종근린생활시설,254.52,0,0,,202509,20392
25321-0057-0007,제2종근린생활시설,254.52,0,0,,202510,27440
25321-0057-0007,제2종근린생활시설,254.52,0,0,,202511,71598
25321-0083-0000,공동주택,3.24,0,0,20040826,202501,267000
25321-0083-0000,공동주택,3.24,0,0,20040826,202502,286825
25321-0083-0000,공동주택,3.24,0,0,20040826,202503,221252
25321-0083-0000,공동주택,3.24,0,0,20040826,202504,157118
25321-0083-0000,공동주택,3.24,0,0,20040826,202505,93049
25321-0083-0000,공동주택,3.24,0,0,20040826,202506,60309
25321-0083-0000,공동주택,3.24,0,0,20040826,202507,40275
25321-0083-0000,공동주택,3.24,0,0,20040826,202508,45449
25321-0083-0000,공동주택,3.24,0,0,20040826,202509,37642
25321-0083-0000,공동주택,3.24,0,0,20040826,202510,52546
25321-0083-0000,공동주택,3.24,0,0,20040826,202511,113124
25321-0109-0001,제1종근린생활시설,98.9,0,0,20170918,202501,4435
25321-0109-0001,제1종근린생활시설,98.9,0,0,20170918,202502,5201
25321-0109-0001,제1종근린생활시설,98.9,0,0,20170918,202503,4515
25321-0109-0001,제1종근린생활시설,98.9,0,0,20170918,202504,3044
25321-0109-0001,제1종근린생활시설,98.9,0,0,20170918,202505,2089
25321-0109-0001,제1종근린생활시설,98.9,0,0,20170918,202506,1871
25321-0109-0001,제1종근린생활시설,98.9,0,0,20170918,202507,570
25321-0109-0001,제1종근린생활시설,98.9,0,0,20170918,202508,302
25321-0109-0001,제1종근린생활시설,98.9,0,0,20170918,202509,257
25321-0109-0001,제1종근린생활시설,98.9,0,0,20170918,202510,280
25321-0109-0001,제1종근린생활시설,98.9,0,0,20170918,202511,688
25321-0110-0001,제1종근린생활시설,457.84,0,1,19930507,202501,1012
25321-0110-0001,제1종근린생활시설,457.84,0,1,19930507,202502,1309
25321-0110-0001,제1종근린생활시설,457.84,0,1,19930507,202503,1038
25321-0110-0001,제1종근린생활시설,457.84,0,1,19930507,202504,861
25321-0110-0001,제1종근린생활시설,457.84,0,1,19930507,202505,540
25321-0110-0001,제1종근린생활시설,457.84,0,1,19930507,202506,585
25321-0110-0001,제1종근린생활시설,457.84,0,1,19930507,202507,384
25321-0110-0001,제1종근린생활시설,457.84,0,1,19930507,202508,337
25321-0110-0001,제1종근린생활시설,457.84,0,1,19930507,202509,222
25321-0110-0001,제1종근린생활시설,457.84,0,1,19930507,202510,280
25321-0110-0001,제1종근린생활시설,457.84,0,1,19930507,202511,536
25321-0118-0001,노유자시설,422.03,0,0,19950901,202501,7341
25321-0118-0001,노유자시설,422.03,0,0,19950901,202502,5284
25321-0118-0001,노유자시설,422.03,0,0,19950901,202503,6672
25321-0118-0001,노유자시설,422.03,0,0,19950901,202504,4281
25321-0118-0001,노유자시설,422.03,0,0,19950901,202505,2323
25321-0118-0001,노유자시설,422.03,0,0,19950901,202506,585
25321-0118-0001,노유자시설,422.03,0,0,19950901,202507,105
25321-0118-0001,노유자시설,422.03,0,0,19950901,202508,198
25321-0118-0001,노유자시설,422.03,0,0,19950901,202509,152
25321-0118-0001,노유자시설,422.03,0,0,19950901,202510,152
25321-0118-0001,노유자시설,422.03,0,0,19950901,202511,781
25321-0120-0001,제1종근린생활시설,241.63,0,1,19991201,202501,118
25321-0120-0001,제1종근린생활시설,241.63,0,1,19991201,202502,47
25321-0120-0001,제1종근린생활시설,241.63,0,1,19991201,202503,59
25321-0120-0001,제1종근린생활시설,241.63,0,1,19991201,202504,12
25321-0120-0001,제1종근린생활시설,241.63,0,1,19991201,202505,23
25321-0120-0001,제1종근린생활시설,241.63,0,1,19991201,202506,23
25321-0120-0001,제1종근린생활시설,241.63,0,1,19991201,202507,12
25321-0120-0001,제1종근린생활시설,241.63,0,1,19991201,202508,12
25321-0120-0001,제1종근린생활시설,241.63,0,1,19991201,202509,12
25321-0120-0001,제1종근린생활시설,241.63,0,1,19991201,202510,12
25321-0120-0001,제1종근린생활시설,241.63,0,1,19991201,202511,12
25321-0143-0000,종교시설,82.5,0,0,19990728,202501,2459
25321-0143-0000,종교시설,82.5,0,0,19990728,202502,3255
25321-0143-0000,종교시설,82.5,0,0,19990728,202503,2982
25321-0143-0000,종교시설,82.5,0,0,19990728,202504,1746
25321-0143-0000,종교시설,82.5,0,0,19990728,202505,340
25321-0143-0000,종교시설,82.5,0,0,19990728,202506,47
25321-0143-0000,종교시설,82.5,0,0,19990728,202507,23
25321-0143-0000,종교시설,82.5,0,0,19990728,202508,23
25321-0143-0000,종교시설,82.5,0,0,19990728,202509,12
25321-0143-0000,종교시설,82.5,0,0,19990728,202510,23
25321-0143-0000,종교시설,82.5,0,0,19990728,202511,12
25321-0144-0000,공동주택,876.64,12,0,,202501,195658
25321-0144-0000,공동주택,876.64,12,0,,202502,216239
25321-0144-0000,공동주택,876.64,12,0,,202503,159060
25321-0144-0000,공동주택,876.64,12,0,,202504,114277
25321-0144-0000,공동주택,876.64,12,0,,202505,66433
25321-0144-0000,공동주택,876.64,12,0,,202506,45504
25321-0144-0000,공동주택,876.64,12,0,,202507,29351
25321-0144-0000,공동주택,876.64,12,0,,202508,23307
25321-0144-0000,공동주택,876.64,12,0,,202509,23603
25321-0144-0000,공동주택,876.64,12,0,,202510,34151
25321-0144-0000,공동주택,876.64,12,0,,202511,75574
25321-0146-0002,제1종근린생활시설,389.14,0,1,19970613,202501,2799
25321-0146-0002,제1종근린생활시설,389.14,0,1,19970613,202502,2866
25321-0146-0002,제1종근린생활시설,389.14,0,1,19970613,202503,2711
25321-0146-0002,제1종근린생활시설,389.14,0,1,19970613,202504,1639
25321-0146-0002,제1종근린생활시설,389.14,0,1,19970613,202505,469
25321-0146-0002,제1종근린생활시설,389.14,0,1,19970613,202506,152
25321-0146-0002,제1종근린생활시설,389.14,0,1,19970613,202507,47
25321-0146-0002,제1종근린생활시설,389.14,0,1,19970613,202508,35
25321-0146-0002,제1종근린생활시설,389.14,0,1,19970613,202509,12
25321-0146-0002,제1종근린생활시설,389.14,0,1,19970613,202510,23
25321-0146-0002,제1종근린생활시설,389.14,0,1,19970613,202511,163
25321-0147-0003,제2종근린생활시설,193.24,0,0,20161216,202501,82
25321-0147-0003,제2종근린생활시설,193.24,0,0,20161216,202502,118
25321-0147-0003,제2종근린생활시설,193.24,0,0,20161216,202503,106
25321-0147-0003,제2종근린생활시설,193.24,0,0,20161216,202504,118
25321-0147-0003,제2종근린생활시설,193.24,0,0,20161216,202505,129
25321-0147-0003,제2종근린생활시설,193.24,0,0,20161216,202506,129
25321-0147-0003,제2종근린생활시설,193.24,0,0,20161216,202507,128
25321-0147-0003,제2종근린생활시설,193.24,0,0,20161216,202508,151
25321-0147-0003,제2종근린생활시설,193.24,0,0,20161216,202509,175
25321-0147-0003,제2종근린생활시설,193.24,0,0,20161216,202510,152
25321-0147-0003,제2종근린생활시설,193.24,0,0,20161216,202511,187
25321-0147-0009,제2종근린생활시설,283.64,0,0,20100203,202501,2106
25321-0147-0009,제2종근린생활시설,283.64,0,0,20100203,202502,2288
25321-0147-0009,제2종근린생활시설,283.64,0,0,20100203,202503,2228
25321-0147-0009,제2종근린생활시설,283.64,0,0,20100203,202504,1746
25321-0147-0009,제2종근린생활시설,283.64,0,0,20100203,202505,1056
25321-0147-0009,제2종근린생활시설,283.64,0,0,20100203,202506,468
25321-0147-0009,제2종근린생활시설,283.64,0,0,20100203,202507,128
25321-0147-0009,제2종근린생활시설,283.64,0,0,20100203,202511,373
25321-0148-0002,제2종근린생활시설,613.3,0,1,,202501,15767
25321-0148-0002,제2종근린생활시설,613.3,0,1,,202502,23038
25321-0148-0002,제2종근린생활시설,613.3,0,1,,202503,14851
25321-0148-0002,제2종근린생활시설,613.3,0,1,,202504,10836
25321-0148-0002,제2종근린생활시설,613.3,0,1,,202505,7343
25321-0148-0002,제2종근린생활시설,613.3,0,1,,202506,4190
25321-0148-0002,제2종근린생활시설,613.3,0,1,,202507,3792
25321-0148-0002,제2종근린생활시설,613.3,0,1,,202508,2026
25321-0148-0002,제2종근린생활시설,613.3,0,1,,202509,2110
25321-0148-0002,제2종근린생활시설,613.3,0,1,,202510,2683
25321-0148-0002,제2종근린생활시설,613.3,0,1,,202511,8410
25321-0149-0001,제1종근린생활시설,4389.98,0,1,20090224,202501,18375
25321-0149-0001,제1종근린생활시설,4389.98,0,1,20090224,202502,23661
25321-0149-0001,제1종근린생활시설,4389.98,0,1,20090224,202503,23600
25321-0149-0001,제1종근린생활시설,4389.98,0,1,20090224,202504,18269
25321-0149-0001,제1종근린생활시설,4389.98,0,1,20090224,202505,12435
25321-0149-0001,제1종근린생활시설,4389.98,0,1,20090224,202506,10293
25321-0149-0001,제1종근린생활시설,4389.98,0,1,20090224,202507,7062
25321-0149-0001,제1종근린생활시설,4389.98,0,1,20090224,202508,1477
25321-0149-0001,제1종근린생활시설,4389.98,0,1,20090224,202509,688
25321-0149-0001,제1종근린생활시설,4389.98,0,1,20090224,202510,583
25321-0149-0001,제1종근린생활시설,4389.98,0,1,20090224,202511,1131
25321-0153-0004,제2종근린생활시설,89.44,0,0,20010608,202501,1094
25321-0153-0004,제2종근린생활시설,89.44,0,0,20010608,202502,1014
25321-0153-0004,제2종근린생활시설,89.44,0,0,20010608,202503,1344
25321-0153-0004,제2종근린생활시설,89.44,0,0,20010608,202504,743
25321-0153-0004,제2종근린생활시설,89.44,0,0,20010608,202505,398
25321-0153-0004,제2종근린생활시설,89.44,0,0,20010608,202506,374
25321-0153-0004,제2종근린생활시설,89.44,0,0,20010608,202507,210
25321-0153-0004,제2종근린생활시설,89.44,0,0,20010608,202508,105
25321-0153-0004,제2종근린생활시설,89.44,0,0,20010608,202509,152
25321-0153-0004,제2종근린생활시설,89.44,0,0,20010608,202510,175
25321-0153-0004,제2종근린생활시설,89.44,0,0,20010608,202511,315
25321-0156-0010,제2종근린생활시설,380.37,0,0,20020731,202501,8882
25321-0156-0010,제2종근린생활시설,380.37,0,0,20020731,202502,8598
25321-0156-0010,제2종근린생활시설,380.37,0,0,20020731,202503,8334
25321-0156-0010,제2종근린생활시설,380.37,0,0,20020731,202504,4293
25321-0156-0010,제2종근린생활시설,380.37,0,0,20020731,202505,1889
25321-0156-0010,제2종근린생활시설,380.37,0,0,20020731,202506,1193
25321-0156-0010,제2종근린생활시설,380.37,0,0,20020731,202507,570
25321-0156-0010,제2종근린생활시설,380.37,0,0,20020731,202508,582
25321-0156-0010,제2종근린생활시설,380.37,0,0,20020731,202509,572
25321-0156-0010,제2종근린생활시설,380.37,0,0,20020731,202510,513
25321-0156-0010,제2종근린생활시설,380.37,0,0,20020731,202511,1014
25321-0157-0000,종교시설,3759.09,0,0,20031201,202501,21587
25321-0157-0000,종교시설,3759.09,0,0,20031201,202502,23896
25321-0157-0000,종교시설,3759.09,0,0,20031201,202503,28870
25321-0157-0000,종교시설,3759.09,0,0,20031201,202504,15946
25321-0157-0000,종교시설,3759.09,0,0,20031201,202505,4951
25321-0157-0000,종교시설,3759.09,0,0,20031201,202506,702
25321-0157-0000,종교시설,3759.09,0,0,20031201,202507,70
25321-0157-0000,종교시설,3759.09,0,0,20031201,202508,47
25321-0157-0000,종교시설,3759.09,0,0,20031201,202509,47
25321-0157-0000,종교시설,3759.09,0,0,20031201,202510,35
25321-0157-0000,종교시설,3759.09,0,0,20031201,202511,1959
25321-0157-0002,제1종근린생활시설,274.01,0,0,20121113,202501,2118
25321-0157-0002,제1종근린생활시설,274.01,0,0,20121113,202502,2429
25321-0157-0002,제1종근린생활시설,274.01,0,0,20121113,202503,2145
25321-0157-0002,제1종근린생활시설,274.01,0,0,20121113,202504,1946
25321-0157-0002,제1종근린생활시설,274.01,0,0,20121113,202505,1244
25321-0157-0002,제1종근린생활시설,274.01,0,0,20121113,202506,901
25321-0157-0002,제1종근린생활시설,274.01,0,0,20121113,202507,280
25321-0157-0002,제1종근린생활시설,274.01,0,0,20121113,202508,221
25321-0157-0002,제1종근린생활시설,274.01,0,0,20121113,202509,268
25321-0157-0002,제1종근린생활시설,274.01,0,0,20121113,202510,455
25321-0157-0002,제1종근린생활시설,274.01,0,0,20121113,202511,875
25321-0157-0009,제2종근린생활시설,494.06,0,1,20030203,202501,2659
25321-0157-0009,제2종근린생활시설,494.06,0,1,20030203,202502,3479
25321-0157-0009,제2종근린생활시설,494.06,0,1,20030203,202503,2971
25321-0157-0009,제2종근린생활시설,494.06,0,1,20030203,202504,1981
25321-0157-0009,제2종근린생활시설,494.06,0,1,20030203,202505,1056
25321-0157-0009,제2종근린생활시설,494.06,0,1,20030203,202506,795
25321-0157-0009,제2종근린생활시설,494.06,0,1,20030203,202507,326
25321-0157-0009,제2종근린생활시설,494.06,0,1,20030203,202508,70
25321-0157-0009,제2종근린생활시설,494.06,0,1,20030203,202509,35
25321-0157-0009,제2종근린생활시설,494.06,0,1,20030203,202510,70
25321-0157-0009,제2종근린생활시설,494.06,0,1,20030203,202511,536
25321-0157-0015,종교시설,700.7,0,0,20050611,202501,10000
25321-0157-0015,종교시설,700.7,0,0,20050611,202502,8858
25321-0157-0015,종교시설,700.7,0,0,20050611,202503,11646
25321-0157-0015,종교시설,700.7,0,0,20050611,202504,8045
25321-0157-0015,종교시설,700.7,0,0,20050611,202505,5456
25321-0157-0015,종교시설,700.7,0,0,20050611,202506,3977
25321-0157-0015,종교시설,700.7,0,0,20050611,202507,1873
25321-0157-0015,종교시설,700.7,0,0,20050611,202508,1930
25321-0157-0015,종교시설,700.7,0,0,20050611,202509,2483
25321-0157-0015,종교시설,700.7,0,0,20050611,202510,1679
25321-0157-0015,종교시설,700.7,0,0,20050611,202511,2589
25321-0160-0005,제1종근린생활시설,120.35,0,1,20150304,202501,2670
25321-0160-0005,제1종근린생활시설,120.35,0,1,20150304,202502,3008
25321-0160-0005,제1종근린생활시설,120.35,0,1,20150304,202503,2770
25321-0160-0005,제1종근린생활시설,120.35,0,1,20150304,202504,1793
25321-0160-0005,제1종근린생활시설,120.35,0,1,20150304,202505,974
25321-0160-0005,제1종근린생활시설,120.35,0,1,20150304,202506,444
25321-0160-0005,제1종근린생활시설,120.35,0,1,20150304,202507,81
25321-0160-0005,제1종근린생활시설,120.35,0,1,20150304,202508,47
25321-0160-0005,제1종근린생활시설,120.35,0,1,20150304,202509,35
25321-0160-0005,제1종근린생활시설,120.35,0,1,20150304,202510,23
25321-0160-0005,제1종근린생활시설,120.35,0,1,20150304,202511,560
25321-0172-0000,제2종근린생활시설,168.41,0,0,20020416,202501,1553
25321-0172-0000,제2종근린생활시설,168.41,0,0,20020416,202502,1722
25321-0172-0000,제2종근린생활시설,168.41,0,0,20020416,202503,2004
25321-0172-0000,제2종근린생활시설,168.41,0,0,20020416,202504,1368
25321-0172-0000,제2종근린생활시설,168.41,0,0,20020416,202505,692
25321-0172-0000,제2종근린생활시설,168.41,0,0,20020416,202506,386
25321-0172-0000,제2종근린생활시설,168.41,0,0,20020416,202507,349
25321-0172-0000,제2종근린생활시설,168.41,0,0,20020416,202508,349
25321-0172-0000,제2종근린생활시설,168.41,0,0,20020416,202509,315
25321-0172-0000,제2종근린생활시설,168.41,0,0,20020416,202510,431
25321-0172-0000,제2종근린생활시설,168.41,0,0,20020416,202511,513
25321-0172-0001,제2종근린생활시설,78.76,0,0,20121126,202501,976
25321-0172-0001,제2종근린생활시설,78.76,0,0,20121126,202502,979
25321-0172-0001,제2종근린생활시설,78.76,0,0,20121126,202503,743
25321-0172-0001,제2종근린생활시설,78.76,0,0,20121126,202504,1179
25321-0172-0001,제2종근린생활시설,78.76,0,0,20121126,202505,903
25321-0172-0001,제2종근린생활시설,78.76,0,0,20121126,202506,690
25321-0172-0001,제2종근린생활시설,78.76,0,0,20121126,202507,524
25321-0172-0001,제2종근린생활시설,78.76,0,0,20121126,202508,372
25321-0172-0001,제2종근린생활시설,78.76,0,0,20121126,202509,361
25321-0172-0001,제2종근린생활시설,78.76,0,0,20121126,202510,292
25321-0172-0001,제2종근린생활시설,78.76,0,0,20121126,202511,315
25321-0174-0000,제2종근린생활시설,429.26,0,1,20030823,202501,2482
25321-0174-0000,제2종근린생활시설,429.26,0,1,20030823,202502,3621
25321-0174-0000,제2종근린생활시설,429.26,0,1,20030823,202503,3347
25321-0174-0000,제2종근린생활시설,429.26,0,1,20030823,202504,2702
25321-0174-0000,제2종근린생활시설,429.26,0,1,20030823,202505,1959
25321-0174-0000,제2종근린생활시설,429.26,0,1,20030823,202506,2211
25321-0174-0000,제2종근린생활시설,429.26,0,1,20030823,202507,1745
25321-0174-0000,제2종근린생활시설,429.26,0,1,20030823,202508,1663
25321-0174-0000,제2종근린생활시설,429.26,0,1,20030823,202509,1178
25321-0174-0000,제2종근린생활시설,429.26,0,1,20030823,202510,1388
25321-0174-0000,제2종근린생활시설,429.26,0,1,20030823,202511,2029
25321-0186-0000,제2종근린생활시설,82.08,0,0,20020403,202501,1729
25321-0186-0000,제2종근린생활시설,82.08,0,0,20020403,202502,1781
25321-0186-0000,제2종근린생활시설,82.08,0,0,20020403,202503,1780
25321-0186-0000,제2종근린생활시설,82.08,0,0,20020403,202504,1533
25321-0186-0000,제2종근린생활시설,82.08,0,0,20020403,202505,1337
25321-0186-0000,제2종근린생활시설,82.08,0,0,20020403,202506,1462
25321-0186-0000,제2종근린생활시설,82.08,0,0,20020403,202507,1187
25321-0186-0000,제2종근린생활시설,82.08,0,0,20020403,202508,907
25321-0186-0000,제2종근린생활시설,82.08,0,0,20020403,202509,933
25321-0186-0000,제2종근린생활시설,82.08,0,0,20020403,202510,968
25321-0186-0000,제2종근린생활시설,82.08,0,0,20020403,202511,1889
25321-0188-0003,제1종근린생활시설,412.07,0,0,20090911,202501,2036
25321-0188-0003,제1종근린생활시설,412.07,0,0,20090911,202502,1994
25321-0188-0003,제1종근린생활시설,412.07,0,0,20090911,202503,2547
25321-0188-0003,제1종근린생활시설,412.07,0,0,20090911,202504,1510
25321-0188-0003,제1종근린생활시설,412.07,0,0,20090911,202505,634
25321-0188-0003,제1종근린생활시설,412.07,0,0,20090911,202506,444
25321-0188-0003,제1종근린생활시설,412.07,0,0,20090911,202507,268
25321-0188-0003,제1종근린생활시설,412.07,0,0,20090911,202508,291
25321-0188-0003,제1종근린생활시설,412.07,0,0,20090911,202509,257
25321-0188-0003,제1종근린생활시설,412.07,0,0,20090911,202510,93
25321-0188-0003,제1종근린생활시설,412.07,0,0,20090911,202511,571
25321-0194-0001,판매시설,2503.81,0,1,19920605,202501,1400
25321-0194-0001,판매시설,2503.81,0,1,19920605,202502,1238
25321-0194-0001,판매시설,2503.81,0,1,19920605,202503,1556
25321-0194-0001,판매시설,2503.81,0,1,19920605,202504,1309
25321-0194-0001,판매시설,2503.81,0,1,19920605,202505,2123
25321-0194-0001,판매시설,2503.81,0,1,19920605,202506,1240
25321-0194-0001,판매시설,2503.81,0,1,19920605,202507,1373
25321-0194-0001,판매시설,2503.81,0,1,19920605,202508,1384
25321-0194-0001,판매시설,2503.81,0,1,19920605,202509,1119
25321-0194-0001,판매시설,2503.81,0,1,19920605,202510,1131
25321-0194-0001,판매시설,2503.81,0,1,19920605,202511,1155
25321-0200-0000,교육연구시설,6369.11,0,0,20230531,202501,36046
25321-0200-0000,교육연구시설,6369.11,0,0,20230531,202502,24713
25321-0200-0000,교육연구시설,6369.11,0,0,20230531,202503,16526
25321-0200-0000,교육연구시설,6369.11,0,0,20230531,202504,22514
25321-0200-0000,교육연구시설,6369.11,0,0,20230531,202505,9067
25321-0200-0000,교육연구시설,6369.11,0,0,20230531,202506,13122
25321-0200-0000,교육연구시설,6369.11,0,0,20230531,202507,30171
25321-0200-0000,교육연구시설,6369.11,0,0,20230531,202508,51870
25321-0200-0000,교육연구시설,6369.11,0,0,20230531,202509,31339
25321-0200-0000,교육연구시설,6369.11,0,0,20230531,202510,48706
25321-0200-0000,교육연구시설,6369.11,0,0,20230531,202511,11258
25321-0220-0000,제1종근린생활시설,500.74,0,0,20030422,202501,3176
25321-0220-0000,제1종근린생활시설,500.74,0,0,20030422,202502,4116
25321-0220-0000,제1종근린생활시설,500.74,0,0,20030422,202503,3277
25321-0220-0000,제1종근린생활시설,500.74,0,0,20030422,202504,1569
25321-0220-0000,제1종근린생활시설,500.74,0,0,20030422,202505,153
25321-0220-0000,제1종근린생활시설,500.74,0,0,20030422,202506,23
25321-0223-0000,제1종근린생활시설,750.17,0,1,,202501,5411
25321-0223-0000,제1종근린생활시설,750.17,0,1,,202502,5532
25321-0223-0000,제1종근린생활시설,750.17,0,1,,202503,7438
25321-0223-0000,제1종근린생활시설,750.17,0,1,,202504,1934
25321-0223-0000,제1종근린생활시설,750.17,0,1,,202505,575
25321-0223-0000,제1종근린생활시설,750.17,0,1,,202506,94
25321-0223-0000,제1종근린생활시설,750.17,0,1,,202507,70
25321-0223-0000,제1종근린생활시설,750.17,0,1,,202508,47
25321-0223-0000,제1종근린생활시설,750.17,0,1,,202509,23
25321-0223-0000,제1종근린생활시설,750.17,0,1,,202510,70
25321-0223-0000,제1종근린생활시설,750.17,0,1,,202511,94
25321-0236-0001,제1종근린생활시설,438.86,0,1,,202501,6940
25321-0236-0001,제1종근린생활시설,438.86,0,1,,202502,6936
25321-0236-0001,제1종근린생활시설,438.86,0,1,,202503,9572
25321-0236-0001,제1종근린생활시설,438.86,0,1,,202504,4706
25321-0236-0001,제1종근린생활시설,438.86,0,1,,202505,2393
25321-0236-0001,제1종근린생활시설,438.86,0,1,,202506,1696
25321-0236-0001,제1종근린생활시설,438.86,0,1,,202507,710
25321-0236-0001,제1종근린생활시설,438.86,0,1,,202508,163
25321-0236-0001,제1종근린생활시설,438.86,0,1,,202509,117
25321-0236-0001,제1종근린생활시설,438.86,0,1,,202510,152
25321-0236-0001,제1종근린생활시설,438.86,0,1,,202511,1004
25321-0236-0003,제1종근린생활시설,173.78,0,1,,202501,2590
25321-0236-0003,제1종근린생활시설,173.78,0,1,,202502,3314
